,0,1,2,3,4,5,6,7,8,9,10
229,0.010235249231350219,0.01669375765414638,0.023501526801435024,0.02800266044936095,0.030690730650726694,0.03257173550357251,0.03366952081629859,0.034362342194790285,0.03458329448857822,0.034747568174308574,0.03480909562125767
230,0.0072668863516807125,0.012789000532504202,0.018306902461182606,0.021997662184327416,0.026145280273124127,0.029811387511897935,0.033313669771645626,0.035216099370115383,0.03650574786439886,0.041975330203113725,0.042522618550545954
235,0.0025481581302517764,0.006107387502127248,0.00829497651914246,0.010445120394272145,0.01222625145433165,0.014048264564150204,0.016080349936300253,0.018058334311263358,0.019415005820514697,0.02203199969131664,0.02435968061490079
241,0.00528530275442074,0.013432212731824933,0.017761759366300423,0.021440659101936377,0.025040687055870592,0.02816485863405893,0.030818950902077424,0.035736923778237784,0.03733853767935813,0.03874575025482896,0.039837945552554044
245,0.005351232891649738,0.00896403066326168,0.012590282563142763,0.01541482860739607,0.019858270295382008,0.02284378757214489,0.02505533598282228,0.027029768225136475,0.031073671515393197,0.032532934000314206,0.033809539154250334
252,0.004413617897756628,0.008072631920209683,0.011829175236768075,0.015475470640080924,0.0187376642359387,0.02154441658874351,0.024052885371737,0.026329314524727532,0.028557451322358096,0.029464452785102457,0.03018836112231371
256,0.0028012547580895664,0.00521826846250073,0.0072096043173836,0.009401175127208838,0.011224255620850832,0.013017821791253104,0.01465651803107293,0.016506714600276307,0.017984134177212896,0.019227715923114674,0.019985507191840557
260,0.007781829522132799,0.011143822342209897,0.014181009010139967,0.01722667890750751,0.020063753533391737,0.02264822710491632,0.024572188746707968,0.02604436585690706,0.02711340384111749,0.028083031562592065,0.02909778332815549
261,0.004915989441956148,0.007203960157000977,0.009287609167641042,0.011340290126146568,0.013065308052307767,0.014523735345070898,0.015910148649252998,0.017198458643858494,0.018335842450062256,0.01927464211414398,0.020240734254376447
267,0.008242117543762695,0.013806020514907646,0.017666870032124526,0.0196944401074578,0.02150211854749262,0.025380086525981782,0.026986856608751886,0.02853715292305592,0.03131781404910672,0.03251195065369106,0.033533824617836494
271,0.007574419081340822,0.012551055948898604,0.01661440821160931,0.020397487051350804,0.02439202436974819,0.029408498284414053,0.0326300699852079,0.034616721637146464,0.03599923657732662,0.0370949713652442,0.03774075564952717
276,0.004379354815318037,0.007820408234722742,0.011014466163813741,0.01406681103907359,0.016986116308341237,0.021250247483977525,0.022945215015869547,0.02441161336941211,0.025480482177978492,0.026256821488521043,0.02662261199497029
280,0.004836504975705869,0.010149321733481376,0.014013414646308786,0.018741953220216212,0.022466491853530002,0.026271434446549224,0.028615892377719332,0.030548983956156572,0.03176152551559974,0.032938644517857996,0.03405782656520817
287,0.006045387811627778,0.010138220876853898,0.013610132179660228,0.017735863631849202,0.02009040294230735,0.02261782566877102,0.025724228974731034,0.028639378625621492,0.030438430656151927,0.03180051489329705,0.03281163488965588
291,0.011075108103411946,0.01367822274719066,0.016972067549741343,0.01874850210546586,0.020430626945721286,0.02204685515382543,0.02362728937985703,0.025118814116027344,0.02655896725888951,0.027748278444686858,0.02852290863824103
294,0.004662826634552308,0.00829012463059442,0.011699978409232537,0.014642305173646508,0.017709286663012302,0.02125712690050341,0.024008543869068588,0.026171955320771434,0.028246693032826564,0.030453673903558576,0.0313398932364487
297,0.00478037740252002,0.008689307520401424,0.011584190323376653,0.014031754929457851,0.017127860540560924,0.02001205169338749,0.021992578850436262,0.027043331130082726,0.02904991942993007,0.03110029884406329,0.03253672180709499
314,0.002818912065943313,0.005770026034492837,0.009620365587990842,0.01303174014641939,0.015485343972642895,0.017450380644491226,0.019397252142879684,0.02129601181988594,0.023262605976430595,0.02453486088657797,0.025519570092716215
317,0.008140949211828064,0.010786700406272276,0.013403217358107566,0.015529119326231022,0.017460519669627694,0.019327914471141794,0.021223439871570937,0.02287799019647374,0.02417787955910855,0.025280934027338442,0.026100720148366063
324,0.005029526646010862,0.00933840702496136,0.01317045285886187,0.01619099907306576,0.018426612794052333,0.020632677424108126,0.022115152215924194,0.025015375489386815,0.02882571856298355,0.030284787345537967,0.031600453453482946
329,0.0023103229820323756,0.00445391672560802,0.0070662148366866795,0.008877444481557695,0.010838385389052352,0.01272396845158319,0.014489619891732364,0.01662513700457724,0.01785575072411516,0.018698966145405116,0.019453188562448598
334,0.002643761640988118,0.005222182479382775,0.0076301775766587365,0.009408520776383433,0.011886376388077768,0.013304996266636393,0.014521718909207282,0.01551016761491264,0.016383555782515602,0.017358600903304544,0.018014703188636738
342,0.005373502239437666,0.009427784930142513,0.013343987706748384,0.01687899768877299,0.02213029981736625,0.024713477896929792,0.027067510500732195,0.030057962128856475,0.032306331195331106,0.03440970363046669,0.03597514472692509
343,0.004907858904422913,0.008725752106028883,0.011952094537374447,0.016189810332969956,0.018682180723577746,0.02093679708938656,0.022760015364307162,0.02454834737162903,0.02609545205979602,0.026990196910738562,0.027893544370052314
348,0.005152808848737367,0.01023040262345809,0.01496210142911325,0.018483064917686254,0.021628944815725082,0.02440619589032622,0.026930223020154354,0.029214486702298426,0.03146135084488766,0.03308375380684592,0.033859250380608774
349,0.005339659975028388,0.009859327977703614,0.014129583443016291,0.019791219162126894,0.023374308502462804,0.026528949179341232,0.028989497036535417,0.031193360519757296,0.03309419528257507,0.03487895123391682,0.03632825403630413
362,0.00311623704916264,0.0067048657779475995,0.008560441206885816,0.010501808512006772,0.01203459426677922,0.012970815169938033,0.013772328610536677,0.014450094388501977,0.014931260554623238,0.015308692880767527,0.015609513761213778
410,0.004574934173067979,0.00684235755229512,0.009076221148874075,0.011125275040022808,0.013865126004692807,0.016000761599622382,0.01796890283037289,0.019634938666834523,0.02102357675071531,0.02214589479678919,0.022852820294411824
425,0.004470224614174678,0.008654515350401626,0.013896442986082724,0.021484567236963237,0.02865658354666545,0.03178788575346758,0.034817969554623684,0.03691314915851984,0.03897822824967656,0.0413644727967003,0.04248224274922663
