,opto_stim,wheel_velocity,nose,paw_l,paw_r,tongue_end_l,tongue_end_r,motion_energy_body,motion_energy_left,motion_energy_right,pupil_diameter,score,acronym
13,0.06310024544732873,0.07219940640187406,0.08062606602358813,0.08550897979576777,0.08863841460475452,0.09020606631363004,0.09175486654080456,0.0917764261603653,0.09177642616036363,0.09177642616036574,0.0917764261603623,0.0917764261603623,OLF
19,0.060922441383004844,0.06712641035726752,0.07246302674693827,0.07673176557448258,0.08011674972099803,0.08245097259358458,0.0849969564648857,0.08499799844318812,0.08499799844318634,0.08499799844318601,0.08499799844319056,0.08499799844319056,OLF
22,0.016351865308675495,0.02208069783965927,0.026448375442453265,0.029743834711089323,0.03150046516626437,0.03395216073832241,0.03550458847512161,0.036672070523015576,0.03667207052301513,0.03667207052301524,0.03667207052301624,0.03667207052301624,OLF
29,0.00857963140571405,0.01462229532832171,0.017626987812815242,0.02180746098795483,0.025118502603026394,0.02649860716959407,0.02788070833080669,0.02788281904684764,0.027882819046838425,0.02788281904684642,0.027882819046847085,0.027882819046847085,OLF
34,0.004242155696260075,0.00815002158901812,0.011203220451541429,0.012447562445832783,0.013293384288461718,0.014013879316521094,0.014640957485957506,0.014649775993654468,0.014649775993652803,0.014649775993659353,0.014649775993657355,0.014649775993657355,OLF
35,0.02016119894455104,0.0298095388465206,0.04311221957782796,0.04889971385008696,0.05299497216294913,0.05668560770033837,0.05881959632205014,0.06037963137997926,0.060379631379992915,0.060379631379977594,0.06037963137999025,0.06037963137999025,OLF
43,0.009619628531207125,0.014701861114109871,0.017715522498628733,0.02051547507332796,0.02273157673575299,0.024779126802303097,0.02723087581620154,0.029342036284922712,0.029342036284927486,0.029342036284928485,0.029342036284933037,0.029342036284933037,OLF
48,0.03811635044631945,0.04377528712834011,0.049036946683038374,0.05486913620829137,0.05818586378738111,0.06437795687346848,0.06632631526239363,0.06808436211226654,0.06808436211227553,0.06808436211227042,0.06808436211226265,0.06808436211226265,OLF
52,0.005554595414220653,0.009917539339263981,0.01426686067665106,0.018416428066842294,0.02277926423519616,0.026614559549990924,0.027887197306584288,0.028530889063457465,0.02853088906345569,0.028530889063458575,0.028530889063454135,0.028530889063454135,OLF
53,0.009487577290050453,0.017237091176611874,0.024115903260098714,0.029691587235852857,0.03230855546650202,0.03492485709401916,0.03670177993757384,0.03698566881654841,0.036985668816546746,0.036985668816549966,0.036985668816542194,0.036985668816542194,OLF
54,0.11489536937886435,0.12488430337493706,0.13260817189616347,0.13712324044387936,0.14140755497187663,0.1481846422161297,0.14920976665132601,0.14956372310017385,0.14956372310017407,0.14956372310017774,0.14956372310017196,0.14956372310017196,OLF
56,0.01319437310564453,0.01975099809509273,0.02252925733868394,0.024174374385977693,0.02572576369126489,0.02704460765428307,0.028027750697142362,0.02899050601678943,0.02899050601679032,0.028990506016794537,0.02899050601679143,0.02899050601679143,OLF
57,0.005354092731978399,0.008549706181883332,0.01074334485462669,0.01644289414688971,0.017795346112702837,0.018993024830608052,0.019562583178986737,0.019606101341942628,0.01960610134194185,0.019606101341938742,0.01960610134194174,0.01960610134194174,OLF
60,0.01068189808834108,0.014871665681433277,0.01928902585461978,0.022958251042314193,0.025933508489244028,0.02902776236665061,0.03168443985017533,0.031925455437889494,0.031925455437874506,0.03192545543787706,0.0319254554378815,0.0319254554378815,OLF
67,0.008540173950982388,0.014768082707360297,0.01970316544433892,0.027169951066374654,0.030433172890351634,0.03257744990001299,0.039631468443050766,0.03971152067986661,0.039711520679875045,0.03971152067985839,0.039711520679859724,0.039711520679859724,OLF
