,opto_stim,wheel_velocity,nose,paw_l,paw_r,tongue_end_l,tongue_end_r,motion_energy_body,motion_energy_left,motion_energy_right,pupil_diameter,score,acronym
181,0.018756907533881817,0.030552305865684137,0.038298173278515035,0.04339485733217596,0.046962791609396426,0.049435954992965714,0.05127141505795052,0.05145690357187893,0.051456903571873824,0.05145690357189081,0.05145690357188237,0.05145690357188237,ILA5
183,0.01389502843661472,0.01858285012108396,0.02350154661602677,0.029409609962233185,0.03273589892894735,0.03561743759255387,0.03703880484720168,0.03705846508968791,0.03705846508969024,0.03705846508969057,0.03705846508969879,0.03705846508969879,ILA5
186,0.1395903211007542,0.1618809181901627,0.17147719961012775,0.17931606456857552,0.1881523189200771,0.19266511997449343,0.19672190516673316,0.1990431296845243,0.1990431296845242,0.19904312968452875,0.19904312968452265,0.19904312968452265,ILA5
189,0.008482648170343166,0.013783898908319103,0.017642857256568223,0.020272230737258257,0.02255553675707178,0.02400615752399149,0.024730088591965793,0.025202141538334777,0.025202141538334333,0.02520214153833289,0.025202141538334777,0.025202141538334777,ILA5
192,0.005556361846331237,0.011504667434450444,0.015212488455481288,0.01915633192081001,0.02258719680401522,0.025598529562134154,0.027106527517415602,0.02726265744785772,0.027262657447854388,0.02726265744784917,0.027262657447859162,0.027262657447859162,ILA5
193,0.007530646141205466,0.011916506088710976,0.014134270900238444,0.016475544769182227,0.017804283740044835,0.018948801093531253,0.020076435697399142,0.020221639857116558,0.020221639857114226,0.02022163985711567,0.020221639857113005,0.020221639857113005,ILA5
196,0.02104360671115879,0.03063090838381788,0.0352194636081703,0.03833874298146933,0.04063840081547776,0.04231793998621802,0.04380079245838442,0.0470069320890486,0.047006932089047826,0.04700693208904594,0.0470069320890425,0.0470069320890425,ILA5
197,0.0145026944697626,0.021375211826831886,0.023569471766685224,0.026015264569242524,0.029945760678274924,0.031436984696387005,0.03222641678927618,0.03235581389359754,0.03235581389359932,0.032355813893595986,0.032355813893598984,0.032355813893598984,ILA5
202,0.01914260758359776,0.023879713451581353,0.027687306090583785,0.031280302125031745,0.034481855696914865,0.04262830965106157,0.04390332389652196,0.04433891321048622,0.04433891321048444,0.04433891321048644,0.04433891321048544,0.04433891321048544,ILA5
206,0.019028389737390294,0.030638800668250532,0.03653335273004543,0.04090022516079794,0.04492359820922154,0.04866255191472513,0.051875435939560566,0.054294475334826564,0.05429447533482412,0.05429447533482101,0.05429447533482157,0.05429447533482157,ILA5
211,0.017471288205511692,0.024347287493633574,0.030172164642229826,0.03415370839112797,0.037096228749936566,0.039219596518512145,0.04186871022391192,0.04213786410454323,0.04213786410453657,0.042137864104534795,0.04213786410452802,0.04213786410452802,ILA5
213,0.09201204878019698,0.11454160884873443,0.12434111032348838,0.13161820846767214,0.13883995009779215,0.14482509089522644,0.15286497708850444,0.15399307095378922,0.15399307095379156,0.153993070953788,0.15399307095379022,0.15399307095379022,ILA5
215,0.0027531001810305877,0.00599704526255207,0.008549308500583441,0.0095743134498536,0.010462952272356385,0.011218929989260329,0.01137510359057381,0.01137983960934974,0.011379839609349407,0.011379839609350406,0.011379839609349962,0.011379839609349962,ILA5
217,0.006363950963040654,0.012384322278274018,0.016513401685008255,0.020363162355739872,0.02457492100348624,0.028339768626005513,0.031532204559832744,0.031791417793668786,0.03179141779366823,0.031791417793669674,0.03179141779367045,0.03179141779367045,ILA5
223,0.010201996614206066,0.017029171463908033,0.02230432061946852,0.02707198109284159,0.03164244348306455,0.034298735697268934,0.03752750543902694,0.03802646670283638,0.038026466702826944,0.03802646670282894,0.038026466702828166,0.038026466702828166,ILA5
230,0.01526056871863124,0.022226383536531835,0.026805414389735494,0.03332646327566324,0.03764240180058864,0.04077967002996574,0.043670065609469955,0.046243283691000725,0.046243283691001724,0.04624328369100794,0.046243283690999504,0.046243283690999504,ILA5
232,0.04388556992475923,0.06368792877361729,0.07468272840406343,0.08277044983947757,0.0889702961486547,0.09330536980951631,0.09734470313996413,0.10133015804371703,0.10133015804371948,0.10133015804371737,0.10133015804371193,0.10133015804371193,ILA5
238,0.027094165284381022,0.04066291922420451,0.04995351539578585,0.05325712218898149,0.05621138579372653,0.05782073114752195,0.05935275711919219,0.0600753635640533,0.06007536356405274,0.060075363564052076,0.060075363564051854,0.060075363564051854,ILA5
240,0.014715310901832979,0.023323258220241727,0.031717056213000805,0.03797628724237356,0.04229935184144684,0.04502954428981343,0.04825656800459455,0.04873252230125347,0.048732522301255354,0.04873252230125402,0.048732522301256465,0.048732522301256465,ILA5
241,0.007312501166218732,0.010779194982980744,0.013960541328517984,0.016954113962172168,0.019904917117587795,0.02266220572961586,0.02493697304289333,0.02629282266271782,0.02629282266270927,0.026292822662718485,0.026292822662719484,0.026292822662719484,ILA5
244,0.012994213662095744,0.02023802547247955,0.02525720800222475,0.029250858616908015,0.0371591942817977,0.03993316204006192,0.04113959007024659,0.04117395286443215,0.04117395286443182,0.041173952864431373,0.041173952864432595,0.041173952864432595,ILA5
248,0.011808926758709593,0.02014203182396268,0.024558768058300484,0.027715695811086904,0.03127741282197416,0.03465275531955492,0.037001480450862045,0.037323415623492284,0.03732341562349262,0.03732341562349217,0.037323415623493394,0.037323415623493394,ILA5
249,0.02208754703458693,0.03273935009885376,0.03809571525854705,0.04435441958092967,0.0470597426444157,0.04897659583197722,0.05218680636319484,0.053333799452792485,0.053333799452787045,0.053333799452790154,0.053333799452790154,0.053333799452790154,ILA5
251,0.018139787105192484,0.02270667345744548,0.02672736991724234,0.032561631886659836,0.03592054584846094,0.03873726152096546,0.04124682520041645,0.04328681605776763,0.043286816057771293,0.04328681605776785,0.043286816057769184,0.043286816057769184,ILA5
256,0.017579345124148715,0.03413800067323858,0.04144382574903138,0.04558743986012448,0.05066074615434224,0.051703208840508275,0.05401482303364735,0.054035273383960414,0.0540352733839613,0.0540352733839613,0.05403527338396641,0.05403527338396641,ILA5
259,0.032087984633612066,0.041360866277230235,0.04557545302423649,0.0505040690474462,0.05319704909097034,0.05786540719110389,0.05919326512228795,0.0599845405022309,0.05998454050223068,0.05998454050223234,0.059984540502231676,0.059984540502231676,ILA5
267,0.020119681925438115,0.03065017278553228,0.03620252185764583,0.03968518563232715,0.04573799701240444,0.048514892531347886,0.05071043128251429,0.05303556227895312,0.05303556227894246,0.05303556227894379,0.05303556227894812,0.05303556227894812,ILA5
268,0.04881211150450582,0.055574944294576656,0.06076511376701055,0.06456973106350561,0.06798205304715166,0.07143154042018462,0.07432619334587887,0.07662999242225499,0.07662999242226143,0.07662999242226332,0.07662999242226087,0.07662999242226087,ILA5
274,0.0006328724494851778,0.0009749386977567776,0.001199124193138501,0.0012450054200737748,0.0012888729246463004,0.0013065060785464322,0.0014128318986693644,0.0014249489636900536,0.0014249489636902757,0.0014249489636902757,0.0014249489636902757,0.0014249489636902757,ILA5
275,0.014567850410898697,0.022374896082359874,0.027167626533597833,0.031008310024930097,0.033844488716764376,0.036105164005930335,0.038537914736818335,0.03917548370215662,0.03917548370215618,0.03917548370215351,0.039175483702145075,0.039175483702145075,ILA5
277,0.05509796396112987,0.06202648878430328,0.06893832006100842,0.07414539756420335,0.07714184462146056,0.0792177277649947,0.08022894949684856,0.08041934422901731,0.08041934422900732,0.08041934422901442,0.08041934422901797,0.08041934422901797,ILA5
283,0.0697971290552144,0.11173907563683194,0.12559141677284746,0.13379014890811747,0.13638578675766122,0.1373991360090776,0.13823584501699726,0.13834748083507886,0.13834748083508053,0.1383474808350793,0.13834748083507853,0.13834748083507853,PL5
284,0.1825116103910045,0.22988133470063488,0.2465221704034306,0.2524571921504074,0.2562512056708669,0.2599130982044051,0.262742344722357,0.2647077679905361,0.2647077679905343,0.26470776799053497,0.26470776799053486,0.26470776799053486,PL5
287,0.005485831118142159,0.007546957128723331,0.009065956723613988,0.011094610910455827,0.011461021719383457,0.011734008149914099,0.011905277766447453,0.011942177891777317,0.011942177891776984,0.011942177891776207,0.011942177891774097,0.011942177891774097,PL5
289,0.009232914933205771,0.017409699794931344,0.025035140464366945,0.029878717034009905,0.03355048604794708,0.035829552852702284,0.04246261195616596,0.04254740720921646,0.042547407209215016,0.04254740720921335,0.04254740720921846,0.04254740720921846,PL5
294,0.02299744186855568,0.03151349529628111,0.03762792582840124,0.041016925695995576,0.04366143570467984,0.050634027237248525,0.05321063908324286,0.053511184364992026,0.05351118436499436,0.053511184364994135,0.05351118436499114,0.05351118436499114,PL5
299,0.011966568499644614,0.021448668641773194,0.02517047107789183,0.02867818569689018,0.03153478693666667,0.04480561371166969,0.0474173788549247,0.04900015033305338,0.0490001503330576,0.049000150333048165,0.04900015033305549,0.04900015033305549,PL5
305,0.021991725030546916,0.03318704266445771,0.039778959224252786,0.046081274568125274,0.04903673944908804,0.05156698689329853,0.053507928714287334,0.05400321027566968,0.054003210275679336,0.05400321027567079,0.054003210275673896,0.054003210275673896,PL5
308,0.054254564340556755,0.06257820301970562,0.0695046417810743,0.07337365377865535,0.07626118167870077,0.07742019988882698,0.07789971600707934,0.07795096522609501,0.07795096522609135,0.07795096522609235,0.07795096522609468,0.07795096522609468,PL5
309,0.17986143488897566,0.20536976202784174,0.21733853632467026,0.22287273727730939,0.22624570832169788,0.22931048796414988,0.2325050774884584,0.23275298182972326,0.23275298182972537,0.23275298182972348,0.23275298182971738,0.23275298182971738,PL5
317,0.004137872823282596,0.00669498866153917,0.008571196769087797,0.010284763597094071,0.011521792715951884,0.012319632589914087,0.012869223077718428,0.013026144219797198,0.01302614421979642,0.013026144219796532,0.013026144219797198,0.013026144219797198,PL5
319,0.19027232998563293,0.23422140617651188,0.2573132339979275,0.27365892084953547,0.2817995618261496,0.28921992391295914,0.2930968241942593,0.29727277555146525,0.2972727755514658,0.29727277555146703,0.29727277555146614,0.29727277555146614,PL5
321,0.01694131908813279,0.039961610199720776,0.04588066718775652,0.05269103062355085,0.05804236826411091,0.06300043554815327,0.06570345261240473,0.0660243946307556,0.06602439463075871,0.06602439463075127,0.06602439463075749,0.06602439463075749,PL5
324,0.19379153437905106,0.2319763892463247,0.2465331492782321,0.2547246156053141,0.26099333740523956,0.26352725164897994,0.26431362359296817,0.2646648709661914,0.2646648709661892,0.2646648709661993,0.26466487096619074,0.26466487096619074,PL5
326,0.17928736086256913,0.2019698222710108,0.22110089542964773,0.23322384721249867,0.23560491487437596,0.23996084374502868,0.2428180099755528,0.24328688243205454,0.24328688243205798,0.24328688243206076,0.2432868824320613,0.2432868824320613,PL6a
330,0.042889400596043625,0.06159288685760911,0.07165512861400847,0.07941849607996787,0.08396335513676156,0.08795095183671531,0.09159959039068444,0.09192724774832828,0.09192724774832417,0.09192724774834105,0.09192724774832894,0.09192724774832894,PL5
335,0.05782654824028399,0.06788124811423091,0.07529562535971301,0.08248014947469295,0.09314890704463907,0.09603810467289442,0.09802771321653192,0.0980293786330213,0.09802937863302363,0.09802937863301786,0.09802937863302386,0.09802937863302386,PL5
339,0.0037087760080208865,0.005685991578146088,0.007406906316123063,0.01784593280777025,0.020615167455197092,0.02289787130380594,0.02394914837252382,0.02432057025211698,0.02432057025211176,0.024320570252110096,0.02432057025211576,0.02432057025211576,PL5
342,0.16230276220051276,0.2059648670443638,0.23266497083041804,0.2389645610383908,0.24262145976066307,0.24547226008323653,0.24839421074726853,0.24927762514441287,0.2492776251444112,0.24927762514441,0.24927762514440566,0.24927762514440566,PL5
346,0.007063309510405014,0.011231444195552776,0.01660675249368726,0.02004359767246011,0.023396777874763797,0.02487448842900475,0.026030580573122575,0.02629515905654456,0.026295159056550776,0.026295159056549,0.026295159056547557,0.026295159056547557,PL6a
348,0.0032656037917394576,0.0063988165718184,0.009086722919642187,0.011280854544163721,0.012669723952182799,0.014441406815984159,0.01496457245138294,0.016209916425343307,0.016209916425338977,0.016209916425340087,0.016209916425340087,0.016209916425340087,PL5
349,0.019256971292256453,0.03412488220968912,0.059872223824529947,0.06695616332926102,0.06942933040126154,0.07156986196856008,0.07348068286523735,0.07463472716523945,0.07463472716527408,0.07463472716525477,0.07463472716525255,0.07463472716525255,PL5
350,0.04025238302519296,0.0492342738871383,0.05529105858674577,0.06067490953157684,0.06406772440046138,0.06938986971810535,0.07150837555772249,0.0732005735763046,0.07320057357630505,0.07320057357630994,0.07320057357631171,0.07320057357631171,PL6a
352,0.014885060866667521,0.01914744826485293,0.02421255862291094,0.027059393674149113,0.02860182702561187,0.029839259800663043,0.031264626947086316,0.0323721710147139,0.03237217101471357,0.03237217101471457,0.032372171014724116,0.032372171014724116,PL5
354,0.044462277439894615,0.05933238620927839,0.06563934429967466,0.07029012923438016,0.07428807592122988,0.07735603839133376,0.08032186785265938,0.08165559143800116,0.08165559143800005,0.0816555914380026,0.08165559143800172,0.08165559143800172,PL5
355,0.009177347978561845,0.025925002392927166,0.03796975317474416,0.04039678637302424,0.04223240553245944,0.04402925275619163,0.04494022056695823,0.050614903572193004,0.05061490357219023,0.05061490357219278,0.05061490357219056,0.05061490357219056,PL5
360,0.011822157080933704,0.02555044205510293,0.031149414924025343,0.035186726644544364,0.03718460586670458,0.03948159677267982,0.04544418830337282,0.04591701513146318,0.04591701513146651,0.045917015131463734,0.045917015131468175,0.045917015131468175,PL5
363,0.16024898861641979,0.18290956884526455,0.19200179300171583,0.19926943992610957,0.2044041965640242,0.20836491595802198,0.21013659838504883,0.21443559256541156,0.21443559256541223,0.21443559256541533,0.21443559256541078,0.21443559256541078,PL5
364,0.01487537959529428,0.03182339652690602,0.043131730426422266,0.04858524103502404,0.05418253531880246,0.056899658019704646,0.05843420189951798,0.05898553714822641,0.058985537148222855,0.0589855371482243,0.05898553714822219,0.05898553714822219,PL5
367,0.0014352241391732967,0.002693545698288613,0.0033838841879194614,0.003845380333092785,0.004083514295153079,0.004291129179950559,0.004415470542431965,0.004419425361972484,0.004419425361974816,0.004419425361972373,0.004419425361972484,0.004419425361972484,PL5
369,0.04058713849994133,0.05857555851888163,0.06384936592579082,0.06608366522033227,0.07162988785574143,0.07289529604519385,0.07354198224635622,0.07399111741512099,0.07399111741511755,0.07399111741511899,0.07399111741511677,0.07399111741511677,PL5
377,0.06374707303134619,0.09218978535675493,0.10856641699051695,0.11872765219341963,0.12560999490944402,0.12678520199047383,0.12924979907168443,0.12948034500846406,0.12948034500846817,0.1294803450084684,0.1294803450084574,0.1294803450084574,PL5
378,0.06316878006974747,0.06971621081082902,0.07416853571614745,0.07805952668748595,0.0811699589878071,0.08618206393668015,0.09207355910003245,0.09417824414649245,0.09417824414650022,0.09417824414649956,0.09417824414651033,0.09417824414651033,PL5
385,0.06818484378632972,0.08340669024540437,0.09021489827088192,0.09636383443908725,0.09976086544137452,0.10245529823643373,0.10538138255652085,0.10571275802995606,0.10571275802996638,0.10571275802996039,0.10571275802996516,0.10571275802996516,PL6a
386,0.03969138084749835,0.05060606077497243,0.061912802869884875,0.06764698229300325,0.07164324862338767,0.07478063866676254,0.0763736065638565,0.07682141771213058,0.0768214177121267,0.07682141771212858,0.07682141771212947,0.07682141771212947,PL6a
