,opto_stim,wheel_velocity,nose,paw_l,paw_r,tongue_end_l,tongue_end_r,motion_energy_body,motion_energy_left,motion_energy_right,pupil_diameter,score,acronym
59,0.007319961241816997,0.0115140621887041,0.014287304851851368,0.016008859482231186,0.017605065788101948,0.019214734164628933,0.021356932685051344,0.02136511711110156,0.021365117111083465,0.021365117111102117,0.021365117111067145,0.021365117111067145,aco
61,0.00512973332715172,0.007997247894171222,0.010624915796999312,0.01295209715307144,0.013872534330368613,0.014189034025658631,0.016905791349700605,0.016997200065139606,0.016997200065138163,0.016997200065137053,0.016997200065135165,0.016997200065135165,aco
67,0.007127358925613336,0.01078715537601993,0.014281204417402993,0.017240229563394105,0.020894223099150122,0.02342936355500891,0.025196067703378122,0.025905665377632503,0.025905665377643827,0.02590566537765071,0.025905665377637388,0.025905665377637388,aco
69,0.008568604744658037,0.016352932782669583,0.023667699982337198,0.028472889182215688,0.033240796369083725,0.03613799228287484,0.03645114113479131,0.0365903259105258,0.036590325910524246,0.036590325910478616,0.036590325910513366,0.036590325910513366,aco
70,0.006550215481853416,0.0128115527291216,0.019424863790437286,0.022520675121221245,0.025045191733743644,0.02751638442107207,0.0288941774910203,0.029670246149653634,0.02967024614965752,0.029670246149652746,0.029670246149660406,0.029670246149660406,aco
73,0.08696056293355181,0.10725115464794521,0.11733177689934005,0.12260879594331986,0.1274204269462107,0.1317244509975699,0.1342511071945064,0.1354066995957074,0.1354066995957064,0.1354066995957104,0.13540669959570928,0.13540669959570928,aco
77,0.009701570462816389,0.03060108575599063,0.036155537749111955,0.03972917763996908,0.042330420983208605,0.04516993491928378,0.046301503417446765,0.04644058580131294,0.04644058580131094,0.046440585801311385,0.04644058580131738,0.04644058580131738,aco
78,0.007068818479029182,0.010193365578191282,0.015297606710029887,0.019653054981555562,0.022632535381030938,0.024853264113430917,0.025559395342307112,0.025647422656716157,0.02564742265671449,0.025647422656717822,0.025647422656715158,0.025647422656715158,AON
82,0.010531305431913385,0.028182758858590007,0.041592328220588004,0.0455863074858347,0.04948823161737892,0.05415420658234449,0.05425406430472768,0.0543193520058759,0.05431935200589266,0.05431935200589533,0.05431935200588478,0.05431935200588478,AON
83,0.20192251678390272,0.2297007057302659,0.23444997299698955,0.23783912947672137,0.24704407044394183,0.2511576300516537,0.25437082456051774,0.2557390686072565,0.25573906860725126,0.25573906860725315,0.25573906860725804,0.25573906860725804,AON
84,0.016480200970016567,0.024317943746132165,0.03154200977338106,0.03880977085450721,0.04344741327819546,0.04907324392663304,0.05257843988154676,0.05261434454248726,0.05261434454247471,0.052614344542476044,0.05261434454247238,0.05261434454247238,AON
85,0.005722011995906384,0.011945796838336076,0.02144743956384887,0.025282006286967973,0.027084075859734935,0.028441383047620117,0.02933837370346104,0.02944596162390878,0.029445961623906114,0.02944596162390578,0.02944596162390134,0.02944596162390134,AON
89,0.013688630334585894,0.01942804805816356,0.022120149014697277,0.02431043247645659,0.02681533699160732,0.028056142935036,0.029114989813246672,0.029189964471792673,0.029189964471790786,0.029189964471789898,0.029189964471791563,0.029189964471791563,AON
98,0.010832744739976086,0.019395212595600175,0.021503668025465328,0.023040978654869537,0.0239316230734562,0.02477904933240671,0.024790303494991783,0.024796552410688233,0.024796552410690675,0.024796552410689232,0.024796552410689676,0.024796552410689676,AON
99,0.006437416430360665,0.010811374903965776,0.01440208705166357,0.016997379694527415,0.018724575710891367,0.02201763145593294,0.022962584564573008,0.02302571307796819,0.02302571307794843,0.023025713077956866,0.02302571307795398,0.02302571307795398,AON
100,0.08952872123981204,0.1135612609381279,0.12022245360210138,0.12457946528178643,0.1310739350557668,0.1332138374644043,0.13366902430464722,0.1339212165697783,0.1339212165697391,0.1339212165697441,0.13392121656974731,0.13392121656974731,AON
108,0.009764464985016486,0.015595268225407133,0.018976518795852493,0.021845513787144277,0.025039222817606732,0.0277829749150309,0.029703864683841674,0.029704954221127622,0.02970495422111985,0.02970495422112429,0.02970495422112207,0.02970495422112207,AON
114,0.006041596827624174,0.01137422526854559,0.014847582990044073,0.017143736464883763,0.021050116179374245,0.022968006876256664,0.024480940529715056,0.024702467603326728,0.024702467603297085,0.024702467603322953,0.02470246760331085,0.02470246760331085,AON
115,0.01176677249113045,0.02024008309628511,0.026207594988378657,0.030481437341320028,0.03434673648975717,0.03538613520162592,0.03541751062327447,0.03542235519318104,0.03542235519318504,0.03542235519319037,0.035422355193190036,0.035422355193190036,AON
117,0.004196155348939246,0.006283232644376802,0.009125775197139863,0.010733650296224084,0.011056355945191054,0.011146438128170955,0.011231716757533428,0.011281209996273467,0.011281209996273911,0.011281209996273578,0.011281209996274022,0.011281209996274022,AON
118,0.013926661677955643,0.01698111863005536,0.02372935240504792,0.025524787008158745,0.025995346001910002,0.026384450945185267,0.026617043852419142,0.026696356119379705,0.026696356119379927,0.026696356119379483,0.02669635611937804,0.02669635611937804,AON
122,0.006895577257046481,0.038588256541233434,0.03999527792907431,0.04128134063263578,0.04293625858520955,0.043803743202629475,0.044484732418483164,0.04450243801609133,0.04450243801609033,0.04450243801608933,0.044502438016092216,0.044502438016092216,AON
125,0.0007637850294647253,0.0014253491524046646,0.0017816041459738363,0.002095404570086723,0.0022325768485841335,0.0023050863693144796,0.0024016413588960894,0.0024075500612417144,0.0024075500612432688,0.0024075500612423806,0.0024075500612422696,0.0024075500612422696,AON
129,0.006018175114353319,0.009975278533491783,0.018822514839751614,0.023132812404606184,0.02719418671540008,0.03053198976103144,0.03380020395209149,0.035061002452874135,0.035061002452893675,0.0350610024528728,0.03506100245286703,0.03506100245286703,AON
135,0.008740648011650198,0.009560030470833758,0.010520180311824001,0.012080314355911281,0.0124875847859921,0.012846263433811345,0.012934854030768328,0.012984987794039338,0.012984987794040004,0.012984987794038783,0.01298498779403956,0.01298498779403956,OLF
140,0.016540547948717066,0.022315543939335325,0.026256460867362108,0.03545299821684278,0.03832811653692325,0.041143001097133425,0.044159345411109774,0.04430818449802587,0.04430818449803109,0.04430818449803087,0.044308184498032976,0.044308184498032976,OLF
157,0.007578021673508406,0.013915725583415917,0.021693966510489493,0.026372101414554927,0.030462762383940856,0.03511244476752606,0.037696894573662654,0.03860666528173973,0.03860666528172707,0.038606665281758046,0.03860666528172496,0.03860666528172496,OLF
159,0.004272467006736225,0.009616584601833789,0.01360371343906297,0.01913077509063721,0.02194514776399714,0.024703665503012284,0.027483989057002334,0.027825645639674268,0.027825645639677266,0.02782564563966905,0.0278256456396746,0.0278256456396746,OLF
160,0.006712011682520336,0.011390257048786157,0.02028485483012532,0.025655787087263238,0.02801363608664942,0.02866858662209082,0.028885638747613407,0.028960322292373997,0.028960322292371887,0.028960322292374996,0.028960322292374552,0.028960322292374552,OLF
170,0.004077082505137053,0.007017050747703535,0.01172857709545938,0.014689099088654456,0.01726632588697108,0.020541168580371916,0.021403890391816227,0.02140411556932964,0.021404115569327753,0.021404115569327753,0.021404115569332416,0.021404115569332416,OLF
171,0.005115274182923013,0.008753949122070503,0.010809111988499875,0.012281081167085706,0.012466581781704011,0.012559953328170281,0.012627159934416543,0.01264246017153381,0.012642460171534031,0.012642460171534253,0.01264246017153381,0.01264246017153381,ORBl2/3
172,0.02974367380790499,0.04467659088099285,0.05248618216418932,0.05702533429936518,0.060739286301664475,0.06266426751315046,0.0644000739170919,0.06475537329660164,0.06475537329660008,0.06475537329660175,0.06475537329661452,0.06475537329661452,ORBl2/3
179,0.00515160765562972,0.011143122202735167,0.014359978058344214,0.01640162954745039,0.01987018806624785,0.023221657646509963,0.02509556932841739,0.026018771952703412,0.02601877195270197,0.026018771952704856,0.026018771952700193,0.026018771952700193,ORBl2/3
181,0.04474876924354254,0.052058504626061874,0.05864290752147128,0.06993383879253667,0.07932150991863851,0.08348144437811034,0.08625555459391587,0.08629852380453173,0.08629852380452097,0.0862985238045163,0.08629852380452352,0.08629852380452352,ORBl2/3
186,0.0053171801258147244,0.008297131891490395,0.011037873129456921,0.013794608836230848,0.01658300412271152,0.01994756248504692,0.021310480242951457,0.02251770081992044,0.02251770081991178,0.02251770081992055,0.022517700819912778,0.022517700819912778,ORBl2/3
202,0.013291818187793791,0.020596582400616237,0.023792902026085305,0.02644178147856613,0.02888795308783898,0.02994563391571703,0.03089946896826934,0.0316654146867249,0.031665414686719795,0.03166541468671846,0.03166541468671891,0.03166541468671891,ORBvl5
203,0.007383595788366559,0.012015636097773563,0.019639891130739273,0.03270075308972642,0.03497590534394279,0.03701074323693554,0.03839906184368924,0.038690844986127404,0.03869084498612774,0.038690844986128625,0.038690844986126294,0.038690844986126294,ORBvl5
207,0.019247361566999466,0.0242125902415673,0.02936140558966449,0.03676421190451473,0.040381634517472675,0.04371259370355052,0.04560352809495005,0.04568379424974889,0.04568379424974889,0.04568379424974933,0.04568379424975011,0.04568379424975011,ORBvl5
209,0.008170322118456141,0.015891955784378298,0.02050897433966714,0.024245798043946998,0.02657926162473201,0.028253327561130415,0.03112131321128453,0.031228577569387905,0.031228577569392013,0.03122857756938957,0.031228577569389904,0.031228577569389904,ORBvl5
211,0.007165466581054658,0.011011522465405488,0.01476476427741702,0.018137563934533252,0.020994768015808574,0.023953202184139988,0.02660999160131894,0.028686449700215166,0.028686449700238037,0.02868644970023959,0.028686449700247807,0.028686449700247807,ORBvl5
214,0.04412440883954183,0.05467917227894925,0.06327829172567279,0.06691541632371567,0.06923158222238912,0.07100007638579864,0.08114919687289257,0.09072901134059608,0.09072901134060218,0.09072901134060374,0.09072901134057865,0.09072901134057865,ORBvl5
215,0.006585431803540209,0.013224510748904184,0.016987589304458872,0.020702980530881154,0.023638746231431473,0.02469395456355783,0.028789857823407483,0.02882600156271986,0.02882600156273285,0.02882600156274473,0.0288260015627414,0.0288260015627414,ORBvl5
218,0.03797882671787722,0.04831336997326263,0.055597660382977865,0.059831556112268536,0.06194089550842741,0.06395542785616626,0.06579814852644039,0.06592867209496456,0.06592867209497955,0.06592867209497477,0.06592867209496978,0.06592867209496978,ORBvl5
222,0.011875573397860717,0.018014162323666705,0.021832486878774593,0.026713744590520228,0.03444026692836988,0.03750052667525805,0.0405802556971262,0.040598450027432786,0.04059845002743545,0.04059845002743845,0.040598450027427346,0.040598450027427346,ORBvl5
228,0.006107531695102031,0.012038570430273676,0.015780376622305914,0.01820310829803362,0.022489513622193424,0.024675879934313194,0.026011570147383645,0.026012691171263036,0.02601269117127092,0.02601269117127103,0.026012691171273805,0.026012691171273805,ORBvl5
231,0.005031492444517394,0.00926190301496721,0.014025802315866032,0.01786576753822766,0.02238289765316792,0.025092995497156934,0.02600089605177347,0.026282117586052034,0.026282117586045595,0.026282117586062914,0.026282117586051923,0.026282117586051923,ORBvl5
232,0.017070616970753405,0.025647953968019,0.033794357967809496,0.03921869909663278,0.0446140664234127,0.048375671820255706,0.050515262009524164,0.05159359364833993,0.05159359364834859,0.051593593648332936,0.05159359364834548,0.05159359364834548,ORBvl5
233,0.00995988466896558,0.014333596994024034,0.018706735519683493,0.025288651384895,0.029645039130395956,0.03428188865592119,0.036267391996081755,0.03630999213020103,0.03630999213023034,0.03630999213016428,0.03630999213022423,0.03630999213022423,ORBvl5
236,0.0587167355084397,0.06719337649975554,0.0741350173265739,0.07805670103874351,0.08422844285152875,0.0871762547349354,0.09010009940185049,0.09013727948370942,0.09013727948370487,0.09013727948369876,0.09013727948370676,0.09013727948370676,ORBvl5
237,0.005038914617674806,0.010830896342129304,0.015116624601886897,0.017937926128491766,0.01978746853927993,0.020914908020274958,0.020968376471867778,0.020968735644367187,0.02096873564436097,0.02096873564436419,0.020968735644363967,0.020968735644363967,ORBvl5
239,0.00552935080212813,0.010872954573167282,0.018042467882920743,0.02333097080887414,0.028079494185529463,0.03196244030844608,0.03319143004476066,0.03356775095406461,0.03356775095406206,0.03356775095405362,0.03356775095405473,0.03356775095405473,ORBvl5
242,0.09922662443372421,0.11319835469906037,0.1178206529410043,0.12100035069941129,0.1240912455586205,0.12559386134728479,0.13447210796557763,0.13477580917677678,0.13477580917678367,0.13477580917678,0.13477580917678111,0.13477580917678111,ORBvl5
243,0.06981893296785624,0.08307754584483795,0.08962527074806192,0.09426483656136997,0.09698605849180586,0.09961574154242125,0.10086424152576456,0.10090976288018028,0.10090976288018061,0.1009097628801755,0.10090976288017328,0.10090976288017328,ORBvl5
249,0.013252693380642389,0.020147762821966064,0.024152344225469302,0.02861863232198336,0.031002194067887845,0.0333556702995359,0.035564382087048596,0.03565380376121641,0.03565380376125893,0.03565380376125227,0.035653803761252933,0.035653803761252933,ORBvl5
253,0.0056598674139398675,0.011224956752808657,0.014775188419842489,0.017550129911745316,0.01872576509539825,0.01997839300406412,0.020534443462862706,0.020627680119842395,0.02062768011984384,0.020627680119835956,0.020627680119841174,0.020627680119841174,ORBvl5
254,0.004665643710652589,0.007850016830454054,0.012045237262307329,0.018068972288371343,0.021611704885501015,0.02432293572825306,0.024470841158978573,0.024478785040382478,0.024478785040378037,0.02447878504038048,0.024478785040376927,0.024478785040376927,ORBvl5
258,0.004383492993800142,0.009220964906727191,0.0174791133611627,0.021912301094120346,0.02533375739980892,0.027737032814250884,0.02974250810788881,0.029878324159990144,0.029878324159981817,0.029878324159971603,0.0298783241599877,0.0298783241599877,ORBvl5
268,0.007989351572058156,0.017113737057438128,0.019817982346260865,0.02222709646498,0.02415154229253158,0.0262429431580935,0.029287313306274876,0.029963429698871114,0.02996342969887056,0.029963429698870336,0.029963429698869226,0.029963429698869226,ORBvl6a
272,0.009124784231009264,0.016825338967448866,0.020918398423177664,0.02426643820147778,0.027738074391022605,0.029717763760902738,0.02983106238964961,0.02987294309520383,0.02987294309518085,0.02987294309519195,0.02987294309519939,0.02987294309519939,ORBvl6a
277,0.011536224839899356,0.021545230681679906,0.025972167850628836,0.028176920491293833,0.030092526342545445,0.033440941291984494,0.037472325285851094,0.03797855374534875,0.03797855374534964,0.03797855374535919,0.037978553745354526,0.037978553745354526,ORBvl6a
280,0.06328454447866383,0.077168583556539,0.08788751065851574,0.09549125520578627,0.10017718517805907,0.1029396232068831,0.11140713954405279,0.11146749384623655,0.11146749384623156,0.11146749384623489,0.11146749384623833,0.11146749384623833,ORBvl6a
282,0.10345666222031735,0.1135546468748595,0.12212733472266868,0.1261064662339294,0.1274807678900831,0.13058526279864358,0.1316822136120065,0.13190162962971763,0.13190162962976038,0.1319016296297364,0.13190162962975038,0.13190162962975038,ORBvl6a
287,0.012423775605317933,0.02337658747800231,0.029753997116756192,0.036762733301078376,0.04352164694624783,0.04950918081817812,0.05252136908894911,0.05290784065227394,0.05290784065226384,0.05290784065227505,0.05290784065228027,0.05290784065228027,ORBvl6a
289,0.007726638817241782,0.012697911081116842,0.01997028329386441,0.025090837918633646,0.02715077411279121,0.02804917462800549,0.02820298929455256,0.028295444402814396,0.028295444402809178,0.028295444402796743,0.028295444402789194,0.028295444402789194,ORBvl6a
296,0.0047588284738500075,0.008479660673902378,0.01144956816070919,0.014553850189243933,0.017804481659274507,0.02180590269027116,0.023306301717442524,0.023753056080730084,0.02375305608071321,0.02375305608073086,0.023753056080723978,0.023753056080723978,ORBvl6a
297,0.06253784559864484,0.06806927640572302,0.07365739246510816,0.07894963124856524,0.08468025927501488,0.08695080566168789,0.08842456779015762,0.09193203011298445,0.09193203011296924,0.09193203011297146,0.0919320301129799,0.0919320301129799,ORBvl6a
299,0.009125537175727838,0.014627215119513592,0.023661668876496567,0.03978524510183701,0.0442471907805998,0.04840454413979456,0.05140927128925088,0.0514692500163203,0.05146925001631031,0.0514692500163082,0.05146925001630642,0.05146925001630642,ORBvl6a
300,0.01043468794127822,0.017721389243469665,0.02730003250317481,0.030719449764750828,0.033647788678305424,0.03573009368237623,0.035771605489373415,0.035802268161990725,0.035802268161999606,0.03580226816203391,0.03580226816201271,0.03580226816201271,ORBvl6a
301,0.003629536053854854,0.007781549023056056,0.011224603719551807,0.013850345531050134,0.015209318216311218,0.015920155171297634,0.016571526504073675,0.016636517252868632,0.01663651725287485,0.016636517252879734,0.016636517252883287,0.016636517252883287,ORBvl6a
302,0.0044759052247620446,0.011738173375719363,0.014213199384866093,0.01541607849271609,0.01562796396436672,0.01569957879446149,0.015748995984423364,0.015984737078958533,0.015984737078955757,0.015984737078959643,0.015984737078968192,0.015984737078968192,ORBvl6a
307,0.016952534879577152,0.02137157795545952,0.024944821680676244,0.027714204484634464,0.030408964589931697,0.03340733605577839,0.034623137095255996,0.03495406930596079,0.03495406930595746,0.034954069305957125,0.03495406930595302,0.03495406930595302,ORBvl6a
308,0.010891587890969223,0.017786005766425528,0.023187325588372776,0.027014240584552263,0.03072903785151515,0.033802871914095145,0.039345730729136164,0.03966833928091551,0.03966833928091329,0.03966833928084412,0.03966833928091551,0.03966833928091551,ORBvl6a
310,0.005172408692911357,0.008778444226590021,0.012322008101884774,0.015685283561371333,0.017805942745855452,0.01975373044854989,0.021277413136510437,0.022657212740547106,0.022657212740545662,0.022657212740545885,0.02265721274055099,0.02265721274055099,ORBvl6a
312,0.01309924250335548,0.016442203963624058,0.019873272533263986,0.02169427659368861,0.023411293137251987,0.024992874184918024,0.025312399670627372,0.025346346881685355,0.0253463468817251,0.02534634688171067,0.02534634688170001,0.02534634688170001,ORBvl6a
314,0.008509230633078735,0.011578153202036034,0.01411905473593944,0.01619022501676093,0.018308859068080996,0.018408251104287343,0.01843747000103524,0.01845616763382152,0.01845616763382263,0.018456167633825515,0.018456167633824072,0.018456167633824072,ORBvl6a
319,0.009142258869494824,0.01821163006126758,0.021237374573147116,0.024175660623130146,0.025413727586799162,0.02571884463263041,0.025807707598913043,0.025819316383871027,0.025819316383873803,0.025819316383867807,0.025819316383865698,0.025819316383865698,ORBvl6a
320,0.002186389761460905,0.0029328769422255485,0.003458849801946995,0.0038517853414744563,0.004035088592110436,0.004217071373678549,0.004305504079149869,0.0043173287153671636,0.0043173287153669415,0.0043173287153671636,0.0043173287153670525,0.0043173287153670525,ORBvl6a
323,0.050889771373585524,0.060132207598255105,0.06886826773900478,0.07194538802142292,0.07257664808421194,0.07281872989290494,0.07302577428929324,0.07319496614033616,0.07319496614035037,0.07319496614034271,0.07319496614035048,0.07319496614035048,ORBvl6a
326,0.05682595309097338,0.06952401238162886,0.07728246657371318,0.08031110850287537,0.08121931644554736,0.08154679176736657,0.08182777104901429,0.08207161887479963,0.08207161887478565,0.08207161887478343,0.08207161887478465,0.08207161887478465,ORBvl6a
327,0.005111925026860975,0.010073234931007646,0.014520529142606375,0.01800611564462362,0.020254130441654028,0.022751099640361594,0.024377189296662327,0.024628112818824266,0.02462811281883115,0.024628112818830483,0.024628112818831926,0.024628112818831926,ORBvl6a
331,0.006457675268852325,0.009999792981770672,0.012707458450316511,0.014449060079486764,0.015180129331291536,0.015614028128950852,0.015726057286241546,0.015781127795802763,0.015781127795784,0.015781127795781558,0.01578112779577212,0.01578112779577212,ORBvl6a
333,0.005130681429698081,0.007142976052548655,0.007990496316683138,0.008640149554521082,0.008906205418920399,0.009114382810290311,0.009224997543143987,0.00924480757002244,0.009244807570020885,0.009244807570025437,0.00924480757002244,0.00924480757002244,ORBvl6a
341,0.00793143595953294,0.009974170796232529,0.011736426305529957,0.013502827192809375,0.015098276610804873,0.015710453021901438,0.01788270341490028,0.017898190711950868,0.017898190711949313,0.01789819071194365,0.01789819071194576,0.01789819071194576,FRP6a
343,0.01144771508260245,0.01940375364625635,0.023375045084884194,0.026689929251875077,0.029320258313196956,0.030615528212325716,0.031736202139746705,0.03268251963007396,0.032682519630059526,0.03268251963007651,0.03268251963007507,0.03268251963007507,FRP6a
346,0.013512222419030495,0.023243861191029613,0.028608344840434397,0.03251159655433966,0.039062095551138376,0.042995982563696744,0.04354441649638363,0.043922292826483744,0.04392229282644422,0.04392229282647786,0.04392229282648219,0.04392229282648219,FRP6a
348,0.004503139044022442,0.0067749786303925585,0.008251912454228072,0.009578108348831771,0.010240508098646295,0.010698307220245784,0.010835920125946696,0.010874905294493087,0.010874905294493087,0.010874905294492532,0.010874905294492532,0.010874905294492532,FRP6a
349,0.006176407835839837,0.009976598650184965,0.011935641649499007,0.01372922553962519,0.015334080295859809,0.016904909383240296,0.02054181998338278,0.020622318378720528,0.020622318378720084,0.020622318378720084,0.020622318378722415,0.020622318378722415,FRP6a
354,0.003665092569471784,0.008203514685766189,0.011752711952505601,0.014424884645196645,0.017061831153849405,0.0188577413631561,0.020628388529594144,0.02088039677441844,0.020880396774414334,0.02088039677441411,0.020880396774416,0.020880396774416,FRP6a
355,0.000535340638241677,0.0007900475620981062,0.0010627252049507652,0.00126927143170108,0.0014759476469330401,0.0016523996114468087,0.001793860954123816,0.0017984943415588761,0.001798494341558765,0.001798494341558765,0.0017984943415590982,0.0017984943415590982,FRP6a
362,0.00859656184210611,0.013989880424834844,0.019348547120919046,0.023814879709647574,0.026362138815604896,0.027487671917747147,0.027773133214656243,0.02790922564814291,0.02790922564814491,0.02790922564814924,0.02790922564814613,0.02790922564814613,MOs6a
366,0.15231276579274033,0.15372032800481605,0.15501495718719394,0.15709594473207011,0.15817620197149174,0.15865692932597575,0.1590725489503778,0.1591891086414413,0.1591891086414391,0.15918910864144187,0.1591891086414412,0.1591891086414412,MOs6a
371,0.012142409853707403,0.018312895110073946,0.021593979079510106,0.03674012924557979,0.03999028679659955,0.04259679800894467,0.042724371663224625,0.04278599693853191,0.04278599693853835,0.04278599693854068,0.04278599693854401,0.04278599693854401,MOs6a
372,0.012852633663139046,0.018358568011295207,0.02271167610750513,0.026265590816013873,0.03037041856825362,0.03860719466474705,0.04202124475528635,0.042688668891452064,0.04268866889145462,0.04268866889145595,0.04268866889145606,0.04268866889145606,MOs6a
373,0.023048100189848042,0.030028152962700783,0.03324335985431137,0.03671810172270329,0.03997834056256133,0.04278336415079054,0.045231295782003245,0.045676315522572675,0.04567631552248619,0.045676315522549915,0.045676315522523714,0.045676315522523714,MOs6a
374,0.010684044138355886,0.017480397380413293,0.0217032876004013,0.0368259356989572,0.042231603313011346,0.045280322853592514,0.04886681933757153,0.04929388346162644,0.049293883461647536,0.04929388346164543,0.04929388346163632,0.04929388346163632,MOs6a
377,0.003634625991691398,0.005676705726122222,0.008663468406752917,0.009156771059933067,0.00952596339328815,0.009802655368107538,0.00999450689763104,0.010044868917489791,0.010044868917488126,0.010044868917490124,0.010044868917493344,0.010044868917493344,MOs6a
379,0.039385664752089156,0.04093671917448405,0.042647533123905235,0.045073619046703706,0.04666248767142045,0.0476255710640594,0.048214792267392226,0.04830689393911236,0.04830689393910248,0.04830689393903953,0.0483068939391198,0.0483068939391198,MOs6a
380,0.003553257874732929,0.007570598593419131,0.008976946388587481,0.010011854719604418,0.010886548354054226,0.012340316967929144,0.012862186306943135,0.01293718669642363,0.012937186696426517,0.01293718669643562,0.012937186696432734,0.012937186696432734,MOs6a
382,0.0035432110865414312,0.006541385586656179,0.009175979311292215,0.012199707533452342,0.014825813441277869,0.01674551894794818,0.02068992646891743,0.020701346137589005,0.020701346137601884,0.02070134613758723,0.020701346137592003,0.020701346137592003,MOs6a
385,0.00505830884666103,0.010091431954938446,0.012465995845678646,0.013687414753578597,0.013868483137239318,0.0140587241015252,0.014138702548838977,0.014139197469738574,0.014139197469738907,0.014139197469739795,0.014139197469738796,0.014139197469738796,MOs6a
388,0.003906538353451117,0.006829097834596842,0.008255422135052704,0.009519932169988699,0.010165628930750348,0.010654611480584775,0.010913511235866591,0.01093293895221592,0.0109329389522137,0.010932938952210591,0.010932938952230575,0.010932938952230575,MOs6a
393,0.004716608435840541,0.008462078995914224,0.011504655965026478,0.014957402294307864,0.018041885579547334,0.020084170687013847,0.021692570024283042,0.022886820517841855,0.022886820517844852,0.022886820517826645,0.02288682051783897,0.02288682051783897,MOs6a
394,0.005021448514306415,0.012343422104366453,0.016961208500682057,0.019881022619414934,0.02237176673125585,0.02482550240928383,0.02731396235573913,0.027890771384438184,0.027890771384437296,0.027890771384436186,0.027890771384436963,0.027890771384436963,MOs6a
396,0.008493958203091068,0.04663281468085523,0.05489892110596428,0.05725456069874724,0.0596226143730173,0.06048266867652918,0.06056907363898001,0.060636934128394326,0.060636934128383224,0.06063693412838966,0.060636934128396325,0.060636934128396325,MOs6a
