,neuron_id,motSVD_dim0,motSVD_dim1,motSVD_dim2,motSVD_dim3,motSVD_dim4,opto_boxcar,opto_offset,opto_onset,paw_motion,pupil_diameter,score,acronym,subject,date,pid
393,120,0.07449409456328737,0.008161062835021715,0.0003103285955702306,0.012916802249401393,0.006357829643404478,1.2060378395295501e-05,0.0010753233910015814,0.00024804243671849857,0.00036013406612855903,0.0011953133231383806,0.1051309914820675,SCiw,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
394,121,0.034555720512082555,0.00566710112391422,0.0006026373855962941,0.0016211915495780715,0.011930912222583911,0.00066030650937976,0.000847941875435021,0.0013535129555247716,0.0004454288215993696,0.00262244617827212,0.060307199133966094,SCiw,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
395,122,0.005454708268167852,0.0003321078436261393,0.000815544932495027,0.0009117243487021254,0.00041053635962162716,1.7076904504920165e-06,4.678761700049883e-05,0.0012474430388358382,0.0027252800569065316,0.0004527662156654788,0.01239860637147161,SCiw,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
396,124,0.01745893837090018,0.008754137695881403,0.001705035453981485,0.00018771607742185115,0.007736070355894187,1.1037563178217802e-05,0.0009078578880375998,0.00011609859947248058,2.1164655225058837e-05,0.0031928843079609415,0.0400909409679534,SCiw,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
397,130,0.005193434471328584,0.0006692571813506909,0.0001430211556076033,0.00033165450591565726,0.010341671457500423,2.194010861877871e-09,0.00044832284116658183,0.0013044216234081585,0.0006160977092237729,0.0015465539896171165,0.02059443712912945,SCiw,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
398,133,0.009914526664612566,0.01878403098283765,0.0006626602244462765,0.0024192363376979165,0.011384238991596685,0.000290728671335283,0.0008651073864163195,0.00021316549221517267,0.0002554197521055235,0.0019895890851490128,0.04677870358841241,SCiw,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
399,135,0.003451450419261426,0.0002528190426067667,0.00020037894984181737,0.0015682288442968595,0.00027448398536944474,0.0003322803667936691,4.5651833148641074e-05,0.0019996177943739646,0.0004013195870152808,0.00030912776467550973,0.00883535858738338,SCig,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
400,141,0.011443845838021716,0.0008703846692407202,0.0003148788611252451,0.00021259006270613057,0.005406979137118961,0.000661068629795869,0.001012971588753575,6.500052913416265e-05,0.0003930748173915921,0.0026707186252538095,0.02305151275854178,SCig,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
401,148,0.004910436626774262,0.0003254728011882202,0.0007453610276327849,0.0006404039836533926,0.00032708759566990597,0.00023091723078372262,0.00020642535273696083,0.0001347610127051535,0.0006507544018263811,0.00019158688333931195,0.008363206916310095,SCig,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
402,149,0.004488663482359101,0.001525286342465404,0.0023152986562277045,0.0005532816687103814,0.0007274505879638626,0.00017230571701531971,0.0001279262320182939,0.0007770807495657284,0.012054256455321322,0.0008655732109774661,0.023607123102624583,SCig,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
403,150,0.031063803489397634,0.0065170212993206356,0.0068993240524859445,0.0012631219605240274,0.00407099915496445,8.408078808408437e-05,0.0006841845210939779,0.0004377793875105507,0.0068913465276343455,0.0011271478835390702,0.05903880906455472,SCig,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
404,155,0.001464012030746975,0.0003743134205250742,0.0007347815733995677,0.0010002800683286406,0.0017864073130060554,9.414698563903201e-05,0.0018730140890591551,0.0010198047346391403,0.0007135495401051628,0.00044521775428674193,0.009505527509735545,SCig,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
405,156,0.000529990942260028,0.000609691972573212,0.0009117621003511545,0.002070010309546122,0.0021328854955833254,4.9477574116219e-05,0.0002811263596983471,0.0004998892502811048,0.0011566844667965093,0.0002233386565275719,0.008464857127733594,SCig,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
406,172,0.1588460920502901,0.008615270678213216,0.002494982909331367,0.008852623870999832,0.007695114944281878,4.410238293672819e-06,0.00022700493417959766,9.4299276032217e-05,0.009505671023597562,0.0002012605010764945,0.19653673042629594,SNr,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
407,193,0.0006504884458885529,0.0011500425039835394,0.0009714300900454109,0.005010478294529386,0.0033283703232243056,0.00011296611701361314,0.0001395901631213725,0.0019906991867467694,0.005455605735721014,0.001814388510590459,0.020624059370864423,SCiw,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
408,205,0.000618300693750351,0.0031299646544347137,0.006656823073505458,0.02505884006397574,0.02265388593834461,3.8600107172825915e-05,0.0031476791381055413,0.00495562122204718,0.0007345641701128613,0.0019819104745777416,0.06897618953602702,SCiw,ZFM-03332,2022-02-17,a0f280a2-90f9-49b7-a597-c97530d1d2df
409,0,0.016976109063715494,0.0021995119734424806,0.002709817193521702,0.0012095010710014842,0.0005714942555050673,5.976046314148942e-05,0.009703221101952986,0.0015954838473444255,0.0018134758910496318,0.004092204083306572,0.04093057894398133,SNr,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
410,2,0.0002919628862387835,0.011022073774643704,5.0279577466505465e-05,0.0013374669168259024,4.243989453367458e-05,1.5857436332922248e-05,0.006620569075804217,0.002108802587904579,2.4137301107507447e-05,0.0007231083372863933,0.02223669778814419,SNr,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
411,4,0.003911563378836247,0.0012186356818939537,0.003230435304083401,0.0034691508387948433,0.002466511904636981,0.000539749254341304,0.0005791361437753606,0.0032124829962518753,0.004019250026020438,0.07063396727344329,0.09328088280207769,SNr,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
412,6,0.0029327261051877995,0.009108385841734679,0.011642983677838892,0.0010850427001182217,0.008411262623436722,8.922282715573271e-05,0.006482334542503021,0.0032723949821340526,0.09916832847104828,0.0029120205258169607,0.14510470229697436,SNr,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
413,7,0.001540901304625697,0.018503487922922,0.00784507631109932,0.0004924915574440192,0.004728586483235375,2.3378712517008182e-06,0.00012564678780280225,0.007766090790230273,0.002966461982603308,0.013579395793966498,0.057550476805180995,SNr,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
414,14,0.0003615895280727477,0.0255610380263942,0.009304277397714777,0.003461627229492059,0.0010853598041545842,5.897929599152363e-07,0.00036066717514382507,0.001788041814965502,0.0028560629713568764,0.00043507163576983476,0.04521432537602432,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
415,15,0.00024340219357987802,0.0018494088587576174,0.0008445719475538294,0.008289955646351377,0.00022007474951268868,0.0001123500311042136,0.0013191393142371055,0.0009680275761433377,0.0009431539947445389,0.0007693930544946381,0.015559477366479224,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
416,16,0.001737504371314036,0.0032033696456033045,0.0017141905670298163,0.0021647623321511267,0.0010491613629309837,1.0340933428443222e-06,0.0021070288389323233,0.0021594673543624543,0.0013595189647002126,0.0156723357698354,0.0311683733002025,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
417,22,0.0002002801774326768,0.006349093789720706,0.001903085404959648,0.00024893134021974905,0.00026118117727624846,2.592978427640169e-05,0.0007620305882043432,0.005439017803444135,0.0001356425073781864,0.0009726254793465117,0.016297818052258606,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
418,28,0.0028685649995375817,0.01954400012870705,0.007818239650057679,0.00046464463209228146,0.002090022076640663,1.2515755962505537e-05,0.002289765140927935,0.0010208944365409645,0.0002802038444748023,0.10263747977937243,0.1390263304443139,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
419,30,0.0005328094281447093,0.0017899578301286967,0.00847358449345681,0.002216532424154094,0.001008128373021444,6.17513924883184e-07,0.006897733695394814,0.006501895780485434,0.001004124115188465,0.001167200173947558,0.029592583827846908,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
420,31,0.0008888331274371497,0.0006837402327778408,0.0006504898303106854,0.0005769608043777463,0.00040666404340417017,0.00012920318074771675,0.0006445623084534446,0.002385799374538422,4.047438216148169e-05,0.0006026601215788352,0.007009387405787493,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
421,32,0.0004926215771891007,0.0009086879272729442,0.0012334599012749914,0.0013116373773004453,4.5233399892152804e-05,0.00022761717601149645,0.00833462432397658,0.005826662120369974,0.0002379769776400531,0.01572855547725238,0.03434707625818012,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
422,41,0.001030961254482099,0.000583295850821397,0.0006190513577619683,0.0007133270872572428,0.0023244052526717462,0.00011513168122201378,0.0013866353405251886,0.003353533597627578,0.0024949494820249996,0.007416060968017835,0.020037351872412068,MRN,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
423,46,0.026046507487364368,0.0006268012080771213,0.008285163019157826,0.0010930094704102444,0.0015068707198462317,0.0005967453135987677,0.0012198874861619746,0.0021195851779747255,0.0003947419287515519,0.0013933325407714525,0.043282644352114374,MRN,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
424,47,0.0024689870774499134,0.001928211006638536,0.0006030986001974714,0.00033025026783817246,0.0008429905805656945,0.0038000544014479276,0.004002429162334398,0.0005945688959589912,0.020662391842312333,0.0049301559249692595,0.0401631377597127,MRN,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
425,48,0.006458204598109529,0.0006420911514095629,0.00046337795787321223,0.0013777601663157446,0.0008543919788158716,3.8041704453539715e-05,0.0014351451237653023,0.0006623830884154858,0.001866331264477994,0.0004711260589553845,0.014268853092591627,MRN,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
426,54,0.02846209366596808,0.017452180356065994,0.016866662060897597,0.00039683932001499667,0.000418142957637313,0.0001436950646006574,0.028325635396671878,0.008218215806672924,0.00031740334470686804,0.0012124523086248784,0.10181332028186119,MRN,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
427,57,4.3564170022381e-05,0.00014622159169042082,0.00023112109841549877,0.0031122191023201795,0.0005868397469782627,0.0001879608508704722,0.009338934613520089,0.006677253469554167,0.0018462003472552446,0.01647318580323287,0.038643500793859586,MRN,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
428,65,0.10876372280268365,0.03009680155343697,0.008480111428254777,0.0016659023150916719,0.0032331542627895837,0.00020312588279891575,0.0016395809595565192,0.004161003323079893,0.003250802673304465,0.002418616700657239,0.16391282190165368,MRN,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
429,70,0.29018012151869144,0.06771584987323043,0.004872025760591203,0.002286377360134928,0.00394426267199266,5.75646720735179e-07,0.0037108664619202036,0.0022093704109823475,0.013463818696924035,2.9253317315625083e-05,0.3884125217185036,MRN,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
430,84,0.07114260656232851,0.00669187289757589,0.011544656347327709,0.0016777234540933383,0.00295125213482772,2.5409260736575234e-06,0.0012847844616431514,0.001656817452616699,0.008484465717209955,0.0031739629543883208,0.10861068290808495,SCig,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
431,89,0.00029352228312595763,0.012273699271431293,0.00015966746111584218,0.0009207937317451398,0.000177988197011425,1.5469496231768076e-06,0.006435088211842133,0.00488120400987091,0.00018702516570434646,0.0018109517755959814,0.027141487057066205,SCig,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
432,113,0.10082217332337051,0.004761710038718725,0.0053701592639125995,0.007229014376121667,0.010257126122974913,2.4610515736434024e-08,0.004375204543012989,0.0011208214834930175,0.003974563471017212,0.007558565894929092,0.14546936312806646,SCig,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
433,117,0.002980471544737018,0.0025180421724483315,0.003875047178044544,0.0034515721150367717,0.006031813947483866,0.00013242702516758076,0.0018620530297235316,0.0019956475417405306,0.04149966522535409,0.003374301827866133,0.0677210416076024,SCig,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
434,128,0.00014173483215307314,0.0036926092650109155,0.0002160728836927417,0.0006362622453167655,0.0010249783674332047,0.00048576897954966114,0.0007825017462300687,0.003116180638402799,0.002165761143540279,0.0008658493777090603,0.013127719479038569,root,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
435,142,0.0005291597165704154,0.004977268062654638,0.00012584009951166486,0.002552108185810975,0.00035350599731487353,0.0001712613413935582,0.0024272134521901023,0.001228170119876082,0.0007673829311648506,0.004271293495251238,0.0174032034017384,POST,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
436,149,0.0003392385532623443,0.0005261914611999208,0.0010804671764054197,0.001084990621480042,0.0014159970040350522,1.939577954135352e-06,0.000580463785657459,0.0009499557978632778,8.155757922823081e-05,0.001661658203881644,0.007722459760967526,POST,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
437,160,0.001175410761733442,0.0015240852359900137,0.0014394121505825197,0.0008978658483688173,0.00017024230406026408,0.00037653059910924824,0.0017303400361841081,0.0005029379057297501,6.082724462197486e-05,0.0011703773856539534,0.009048029472034091,POST,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
438,168,0.006326855566923584,0.00040733256410696583,0.005294986863706552,0.0013363297740779378,0.000470221525005976,2.373053233983846e-05,0.0029316541701264187,0.0034960250959351624,0.00047374481987683126,0.002979813740808024,0.02374069465290729,POST,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
439,172,0.0003170598889826737,0.00032289381576688925,0.0013359366333977052,0.00044494594504718155,0.00046600781682692993,3.986463187188871e-05,0.007598339810844235,0.0015456246994851597,0.0006385895545895082,0.0003315436790912729,0.013040806475903444,POST,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
440,175,0.004519148308993026,0.02395481417386136,0.002302507200503512,0.0003740647468756242,0.0004273370694002354,0.002757086418619936,0.001350525193434371,0.0004874327355319785,0.0006020695658515152,0.00023399046460836903,0.03700897587767993,POST,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
441,192,0.002923315784069347,0.0005390827309822432,0.0013480439447374204,0.00018383374829267218,0.00028315087136288053,1.2869422338912528e-07,0.0031588433510673086,0.002339678785429067,0.0007544924655431551,0.003924116683063805,0.015454687058771288,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
442,198,0.0045622272540699615,0.0916176247633651,3.461256758119369e-05,0.0031227616790314716,0.008365987624285198,0.0004967599308081105,0.006073126731227396,0.004624478992640624,0.0009533874446532309,0.0028817062036612384,0.12273267319132353,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
443,199,0.001018192441768151,0.0026285303208795074,0.0005800209371192855,0.0012233130347469867,0.0003937119351985485,1.3752644045794682e-07,0.003254262986048917,0.0010140134531622103,0.0009324484017765311,0.014107035353247865,0.02515166639038846,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
444,203,0.014842419849677824,0.017973190684231755,0.0025203882488172846,0.0004885776998431179,0.00037261172802260933,3.2934767951742216e-06,0.0036551784157700107,0.001297555781922033,0.0022194808133353394,0.00042044091019544094,0.04379313760861059,MB,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
445,223,0.0010411438833443087,0.002817409180904784,0.00490676625396258,0.0003036331563607275,0.001628812918150202,3.491153836499006e-05,0.003255601601576008,0.0024299175742874546,0.0005373192688574724,0.0003197054337213956,0.017275220809529923,SCig,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
446,232,0.0004059128806188639,0.00019651335674530923,0.0011375982604464596,0.003959216201405269,0.0004068186978047894,4.161649077905061e-05,0.00040809187890655796,0.00046808649510809985,0.0011882477342592956,0.003426526752235648,0.011638628748309343,POST,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
447,236,0.002396558294083251,0.0026752283217578166,0.005458605032378605,0.0012210382826461919,0.00020457093446091257,0.0024471239532688482,0.0028955406578555776,0.0007161327260488681,0.0007182307638199381,0.021146485249143532,0.03987951421546332,POST,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
448,238,0.00256849719588903,0.0020222087448796833,0.0009086393737629539,0.0003590272617152168,0.0007390731168447351,0.00020726322495068228,0.0018992645294647614,0.004629352110527729,0.001545965993535292,0.0016753000792808503,0.016554591630850934,POST,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
449,240,0.00046996413458089137,0.0004737316362655175,0.0005068495610233148,0.00011173143342768643,0.0005062928137067324,3.376636548058087e-05,0.013528546891303894,0.005104003131272239,0.0032477094682702434,0.0010005664801795433,0.024983161915510643,POST,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
450,257,0.027284395041730858,0.003105773487494856,0.003035836712625639,0.006161954200672448,0.0014956367881958643,2.789339691444681e-07,0.0006365076122857305,0.004346184544470444,0.0012111391872327015,0.004704760917129347,0.05198246742580692,POST,ZFM-03330,2022-02-16,455d9684-12b3-4c40-97a3-5a47b9c31589
451,6,0.0008333979094912181,0.0021636432278442363,0.002393740465351346,0.008681623976810271,0.0012982501611393804,8.722037386221793e-06,0.0020055709333043348,0.0045583092701119154,0.004726494471474552,0.0014745319661257916,0.028144284419039267,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
452,7,0.00528152778238733,0.002490259842886533,0.00014283877918541688,0.006394946309121519,0.00021450605524797606,8.20255074185372e-06,0.00080645291171344,0.0029971839912120712,0.0008819016768013554,0.013398320011736686,0.03261613991103418,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
453,19,0.001103179809494259,0.0027685293926408283,0.0014230873458490612,0.0009836263642648557,0.0009270637133603765,5.8527734461244485e-05,0.001243479104410361,0.011626844205209763,0.0008470654648102816,0.014054022445280645,0.035035425579781676,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
454,20,0.0013781944158181014,0.03098969934086382,0.004115923523005938,0.002729160663903718,0.0018529241777297534,4.677251994378295e-06,0.000874068765483349,0.007949841233847788,0.004083489316275779,0.007149283120393979,0.0611272618093166,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
455,30,0.0013693340158765777,0.0026673798346230626,0.004342180000790341,0.001597034442062717,0.0024190279226969924,9.448284967683573e-05,0.0044952875005860315,0.014952034125221836,0.0012777678990698593,0.021363947257891258,0.05457847584849573,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
456,33,0.0002670043890991014,0.0003017540908041294,0.0008347176867464778,0.003742247720858294,0.0005663878041904935,2.394343403322452e-06,0.0011434887253348736,0.002587581526284466,0.0006642118927178142,0.0011600495375098108,0.011269837716948894,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
457,39,0.003952824909935981,0.00840037247911296,0.0003990291703456217,0.0006227908383269476,0.00041717252619100087,0.00026088151714087626,0.0013587215451789092,0.0022860762733650786,0.0007094784231526097,0.00322635899382695,0.021633706676576714,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
458,43,0.0003827965672281719,0.0008396872101167352,0.00039699751840305275,0.00032156012567552406,2.0197006559974362e-05,0.012767278230784607,0.006417764599186637,0.0014049186797910895,0.00020684621002353687,0.001088763698526285,0.023846809846295614,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
459,45,0.00023079074926857235,0.0002391401929471293,0.00025155950366884117,0.0005780450761294631,0.0003977403187165329,0.0002491388902652325,0.0016152819398561613,0.0018286144156439699,0.0005533611641834746,0.00019301073116928524,0.006136682981848662,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
460,49,0.00029196491839178496,0.00039289700616729206,0.00038392170610734855,0.0027273555076320344,0.00010575242061960921,3.488318046640515e-07,0.006046497780702098,0.026798942689071015,0.0004530615513489433,0.014756097853743766,0.051956840265588555,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
461,52,0.005564046566511105,0.0005787459844804888,0.0006542000083525901,0.0014704760997542587,0.0004410011734164998,2.426803253474663e-05,0.020474874645860508,0.027469017624144554,0.0003595418541816331,0.00038304878603823145,0.057419220775274615,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
462,53,0.0013884249465666576,0.0004729730697777823,0.0007135735189340853,0.0008286725817425733,0.0001912129427831255,3.2684345624423017e-06,0.002305588065206754,0.004041583699597617,0.0002890520188963963,0.003037622631426151,0.013271971909493585,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
463,58,0.0008853085278838213,0.00029889178086717205,0.004995785883956216,0.001449155341668007,0.001987721584471136,1.078441384305684e-06,0.00425211521643154,0.005974160183840005,0.013859943596717605,0.0016770801768487553,0.035381240734068564,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
464,60,0.00038847381006856807,0.0006706159586243876,0.004440813055857085,0.0003244726536622,0.00010590115076314355,3.4061419689201955e-06,0.003707483369257747,0.00381704951327988,6.246934725429032e-05,0.013630327789685426,0.027151012790421647,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
465,62,0.0001671112401337993,0.015333857574793885,0.00032820233959651723,0.0027526886733474365,0.00019706993768331404,0.000448661711020204,0.001070780618575684,0.0069469069667282835,0.00127050414252039,0.0037057560576548854,0.0322215392620544,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
466,64,0.00041919675636614695,0.00048713351761586754,0.000699192392979664,0.00018440743034109364,0.00014889103841986273,3.0867825904223878e-06,0.0028066015101040342,0.003046077282768289,0.00023916035888482678,0.005536457507230974,0.013570204577301404,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
467,65,0.0007135287936365087,0.0001596763793800804,0.00030103773544032375,0.0027833861983503905,0.0005649496751376493,0.00010457790925555432,0.0007189159918209453,0.0018237892418515589,0.0009483497722081458,0.0005045886627828011,0.008622800359864069,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
468,66,0.00953766293545577,0.006746088681389928,0.002335298027217325,0.0011293118531929824,0.0014283638240246699,1.0659149252689737e-05,0.0007989285313373395,0.0005630917302125171,0.0006555315566247888,0.00037110137650253616,0.023576037665210547,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
469,68,0.0011518978050739648,0.0006220074075118376,0.001384030234203193,0.00374411774623451,0.0004383725788513759,5.867754863431163e-05,0.0030598933584345955,0.00731443227861206,0.008077331574444013,0.024685115282871983,0.050535875814871845,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
470,74,0.0001202909042307132,0.0012256324579278388,0.0008117707326884549,0.007273646120492527,0.0002327669619509587,0.0004293542197078004,0.0016176306724909884,0.003017829106338854,0.0013330463577286844,0.0035074155329398726,0.019569383066496693,TTd,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
471,81,0.00016590783978598367,0.00917496596749967,0.0003704312047368985,0.00017535819988900858,0.0011954844100802164,6.953739988269092e-06,0.005322096410569466,0.004628012883738375,1.2265728197013992e-05,0.0023562121835559724,0.023407688568040874,DP,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
472,84,0.0003089707055986546,0.001193304938658435,0.004219615437385582,0.00037012263461055905,0.002221715877856245,1.528768582814699e-05,0.003921840697407308,0.006812859005654315,0.005366143523268141,0.0010099424857136219,0.025439802991980898,DP,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
473,87,0.00011483700633696525,0.0002714993787090725,0.00125299568248316,0.0009565969733156265,0.0005055953804974367,2.378803871705415e-05,0.0010713351425447604,0.005966597141166541,0.014122430684078258,0.0024467942316215296,0.026732469659470404,DP,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
474,88,0.00040896034389026337,0.01177695659718514,0.00078081094759197,0.00012656551531786686,4.1922168205421606e-05,7.137549292046685e-06,0.006355723772156985,0.005915522416848229,8.514111511481737e-05,0.0016362933461153695,0.02713503377171811,DP,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
475,90,0.005135907114181881,0.0015831427213310878,0.0008153295342899769,0.002852300811156505,0.0002051048683354706,0.0001231184449719258,0.0032140790211879766,0.002265197308025213,0.05805236093985244,0.007657121479776596,0.08190366224310908,DP,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
476,91,0.0001871313806965924,0.00032872071234246736,0.0020637142095639716,0.00010978825107921253,0.00020527410285819947,3.6143968969004625e-05,0.004847049303809414,0.006418157123718626,0.000849207718596201,0.013782984865638448,0.028828171637272137,DP,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
477,97,0.0005641551963793123,0.0007948788688939556,7.090872976112106e-05,0.00015572317807377445,0.0003398978445970924,7.234448940585114e-05,0.024261429719153016,0.021814035874469173,0.001502970035565876,0.0005430788003747411,0.05011942273667391,DP,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
478,98,0.00036534229931151074,0.006801840505419654,0.001001594127344907,0.0004593400873525999,0.00011985149250348659,6.719209620364985e-05,1.7245188204673134e-05,0.0021018223896541732,0.00020053056755886534,0.0016699004835802889,0.012804659237133809,DP,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
479,103,0.009210821397342528,0.0019190317038521032,0.007796286254869833,0.0008377999244418843,0.0005931585505284387,3.941518053662829e-05,0.003733180851768103,0.0027175128887804156,0.003097821871509865,0.0008853395608872106,0.03083036818451701,DP,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
480,107,0.00018125443523664408,0.0010674976150771842,4.352144262864677e-05,0.002449903057904046,0.0003708730718500197,0.00016583146533799553,0.0009302091387506373,0.0008963329766232819,6.909047016168124e-06,0.00806315502798205,0.014175487278406673,DP,ZFM-03330,2022-02-16,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
