,Unnamed: 0,subject,date,eid,sert-cre,change_rate,time
223,19.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,5.066666666666666,1.875
224,20.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,5.999999999999999,2.025
225,21.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,5.466666666666666,2.175
226,22.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,4.933333333333334,2.325
227,23.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,5.066666666666666,2.475
228,24.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,4.000000000000001,2.625
229,25.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,4.000000000000001,2.775
230,26.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,5.733333333333333,2.925
231,27.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,5.333333333333335,3.075
232,28.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,4.4,3.225
233,29.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,6.933333333333332,3.375
234,30.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,5.7333333333333325,3.5249999999999995
235,31.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,7.600000000000002,3.675
236,32.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,10.000000000000002,3.825
237,33.0,ZFM-03329,2022-03-01,87287aa4-727e-48c0-8b7d-92c9f35cc257,1,6.800000000000001,3.975
238,0.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,3.9080459770114944,-0.975
239,1.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,4.137931034482759,-0.825
240,2.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,3.2183908045977017,-0.675
241,3.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,3.67816091954023,-0.5249999999999999
242,4.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,6.666666666666666,-0.375
243,5.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,6.436781609195403,-0.2249999999999999
244,6.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,7.126436781609196,-0.075
245,7.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,3.67816091954023,0.075
246,8.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,5.057471264367817,0.2249999999999999
247,9.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,4.597701149425288,0.375
248,10.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,5.747126436781609,0.5249999999999999
249,11.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,4.597701149425288,0.675
250,12.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,6.206896551724138,0.825
251,13.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,7.586206896551724,0.975
252,14.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,6.436781609195403,1.125
253,15.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,8.965517241379313,1.275
254,16.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,6.89655172413793,1.4249999999999998
255,17.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,5.287356321839081,1.575
256,18.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,3.908045977011494,1.725
257,19.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,3.9080459770114944,1.875
258,20.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,5.747126436781609,2.025
259,21.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,5.74712643678161,2.175
260,22.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,6.436781609195403,2.325
261,23.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,4.367816091954023,2.475
262,24.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,3.9080459770114944,2.625
263,25.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,2.298850574712644,2.775
264,26.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,4.597701149425288,2.925
265,27.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,3.2183908045977008,3.075
266,28.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,4.137931034482759,3.225
267,29.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,3.2183908045977008,3.375
268,30.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,5.057471264367817,3.5249999999999995
269,31.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,5.977011494252874,3.675
270,32.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,6.666666666666667,3.825
271,33.0,ZFM-02600,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,1,5.977011494252874,3.975
272,0.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,6.666666666666666,-0.975
273,1.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,4.516129032258065,-0.825
274,2.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,4.946236559139784,-0.675
275,3.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,6.236559139784947,-0.5249999999999999
276,4.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,3.0107526881720434,-0.375
277,5.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,5.591397849462366,-0.2249999999999999
278,6.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,9.24731182795699,-0.075
279,7.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,7.311827956989248,0.075
280,8.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,5.591397849462365,0.2249999999999999
281,9.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,4.946236559139785,0.375
282,10.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,7.956989247311829,0.5249999999999999
283,11.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,6.666666666666666,0.675
284,12.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,4.731182795698925,0.825
285,13.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,4.946236559139784,0.975
286,14.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,5.591397849462366,1.125
287,15.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,5.806451612903226,1.275
288,16.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,8.602150537634408,1.4249999999999998
289,17.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,11.827956989247314,1.575
290,18.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,9.462365591397848,1.725
291,19.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,5.591397849462366,1.875
292,20.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,7.741935483870967,2.025
293,21.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,7.526881720430108,2.175
294,22.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,5.376344086021505,2.325
295,23.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,3.225806451612903,2.475
296,24.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,5.806451612903227,2.625
297,25.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,7.096774193548388,2.775
298,26.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,7.526881720430108,2.925
299,27.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,5.161290322580646,3.075
300,28.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,4.731182795698924,3.225
301,29.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,4.516129032258065,3.375
302,30.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,5.161290322580645,3.5249999999999995
303,31.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,3.870967741935484,3.675
304,32.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,7.096774193548387,3.825
305,33.0,ZFM-02600,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,1,8.817204301075268,3.975
306,0.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,3.4722222222222228,-0.975
307,1.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,1.805555555555556,-0.825
308,2.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,3.055555555555556,-0.675
309,3.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,4.861111111111112,-0.5249999999999999
310,4.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,5.833333333333333,-0.375
311,5.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,5.972222222222224,-0.2249999999999999
312,6.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,6.111111111111111,-0.075
313,7.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,8.194444444444446,0.075
314,8.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,5.694444444444444,0.2249999999999999
315,9.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,6.527777777777778,0.375
316,10.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,5.972222222222222,0.5249999999999999
317,11.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,6.666666666666665,0.675
318,12.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,6.111111111111112,0.825
319,13.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,5.416666666666667,0.975
320,14.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,5.138888888888889,1.125
321,15.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,4.861111111111112,1.275
322,16.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,2.9166666666666665,1.4249999999999998
323,17.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,6.805555555555556,1.575
324,18.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,5.138888888888888,1.725
325,19.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,6.666666666666665,1.875
326,20.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,4.722222222222222,2.025
327,21.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,5.138888888888888,2.175
328,22.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,5.972222222222222,2.325
329,23.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,4.861111111111112,2.475
330,24.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,4.861111111111112,2.625
331,25.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,3.333333333333333,2.775
332,26.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,5.0,2.925
333,27.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,2.9166666666666665,3.075
334,28.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,1.6666666666666667,3.225
335,29.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,3.611111111111111,3.375
336,30.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,4.305555555555556,3.5249999999999995
337,31.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,6.666666666666668,3.675
338,32.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,6.111111111111113,3.825
339,33.0,ZFM-02601,2021-11-17,d2aa9e31-d486-43a0-86dc-9fb8583d90e3,1,5.972222222222222,3.975
340,0.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,5.333333333333333,-0.975
341,1.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,3.555555555555556,-0.825
342,2.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,4.888888888888888,-0.675
343,3.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,4.222222222222223,-0.5249999999999999
344,4.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,6.666666666666668,-0.375
345,5.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,3.555555555555556,-0.2249999999999999
346,6.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,5.777777777777778,-0.075
347,7.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,5.555555555555556,0.075
348,8.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,4.000000000000001,0.2249999999999999
349,9.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,3.555555555555556,0.375
350,10.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,6.888888888888889,0.5249999999999999
351,11.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,5.555555555555556,0.675
352,12.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,4.000000000000001,0.825
353,13.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,2.2222222222222223,0.975
354,14.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,3.7777777777777777,1.125
355,15.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,4.0,1.275
356,16.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,4.222222222222222,1.4249999999999998
357,17.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,5.333333333333334,1.575
358,18.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,3.333333333333334,1.725
359,19.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,7.555555555555555,1.875
360,20.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,5.333333333333334,2.025
361,21.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,4.222222222222222,2.175
362,22.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,3.555555555555556,2.325
363,23.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,4.888888888888888,2.475
364,24.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,2.6666666666666665,2.625
365,25.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,5.111111111111111,2.775
366,26.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,6.0,2.925
367,27.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,4.000000000000001,3.075
368,28.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,5.111111111111112,3.225
369,29.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,4.444444444444445,3.375
370,30.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,5.555555555555555,3.5249999999999995
371,31.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,6.222222222222222,3.675
372,32.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,4.000000000000001,3.825
373,33.0,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,0,5.111111111111112,3.975
374,0.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,3.733333333333334,-0.975
375,1.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,3.333333333333333,-0.825
376,2.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.9333333333333336,-0.675
377,3.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,1.8666666666666665,-0.5249999999999999
378,4.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,1.6,-0.375
379,5.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.1333333333333333,-0.2249999999999999
380,6.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,3.600000000000001,-0.075
381,7.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,3.333333333333333,0.075
382,8.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.1333333333333333,0.2249999999999999
383,9.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,1.7333333333333336,0.375
384,10.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,1.6,0.5249999999999999
385,11.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,3.4666666666666663,0.675
386,12.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.8,0.825
387,13.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,1.4666666666666668,0.975
388,14.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,1.2,1.125
389,15.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,1.4666666666666668,1.275
390,16.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.533333333333333,1.4249999999999998
391,17.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.266666666666667,1.575
392,18.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.1333333333333333,1.725
393,19.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.1333333333333333,1.875
394,20.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.933333333333333,2.025
395,21.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.533333333333333,2.175
396,22.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.533333333333333,2.325
397,23.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,3.4666666666666663,2.475
398,24.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.933333333333333,2.625
399,25.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.666666666666666,2.775
400,26.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.4000000000000004,2.925
401,27.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.0,3.075
402,28.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.7999999999999994,3.225
403,29.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.666666666666667,3.375
404,30.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,2.8,3.5249999999999995
405,31.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,1.7333333333333334,3.675
406,32.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,3.2,3.825
407,33.0,ZFM-03324,2022-04-13,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,0,3.2,3.975
408,0.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,5.733333333333333,-0.975
409,1.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,5.733333333333333,-0.825
410,2.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,8.133333333333335,-0.675
411,3.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,5.333333333333332,-0.5249999999999999
412,4.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,6.533333333333334,-0.375
413,5.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,7.2,-0.2249999999999999
414,6.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,3.466666666666666,-0.075
415,7.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,6.933333333333333,0.075
416,8.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,6.933333333333334,0.2249999999999999
417,9.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,4.0,0.375
418,10.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,6.266666666666668,0.5249999999999999
419,11.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,8.666666666666666,0.675
420,12.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,5.333333333333332,0.825
421,13.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,5.6,0.975
422,14.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,7.066666666666666,1.125
423,15.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,7.066666666666666,1.275
424,16.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,6.133333333333333,1.4249999999999998
425,17.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,6.8,1.575
426,18.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,5.866666666666667,1.725
427,19.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,6.266666666666667,1.875
428,20.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,5.733333333333335,2.025
429,21.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,6.533333333333334,2.175
430,22.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,7.733333333333332,2.325
431,23.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,9.333333333333332,2.475
432,24.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,6.933333333333333,2.625
433,25.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,5.066666666666667,2.775
434,26.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,5.466666666666668,2.925
435,27.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,5.333333333333335,3.075
436,28.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,6.666666666666665,3.225
437,29.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,8.000000000000002,3.375
438,30.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,4.8,3.5249999999999995
439,31.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,8.133333333333333,3.675
440,32.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,6.133333333333333,3.825
441,33.0,ZFM-03331,2022-03-08,31684e30-6708-4816-a8cb-c32c63ea7541,0,4.133333333333333,3.975
442,0.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.133333333333333,-0.975
443,1.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,4.666666666666666,-0.825
444,2.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,5.466666666666666,-0.675
445,3.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.533333333333332,-0.5249999999999999
446,4.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,7.066666666666667,-0.375
