,pid,subject,date,region_pair,region_corr,time
70,15589ad2-9972-445e-bf76-faffbffa56d8,ZFM-03324,2022-04-14,M2-mPFC,0.01007424950493773,2.05
71,15589ad2-9972-445e-bf76-faffbffa56d8,ZFM-03324,2022-04-14,M2-mPFC,0.01930343306753468,2.1500000000000004
72,15589ad2-9972-445e-bf76-faffbffa56d8,ZFM-03324,2022-04-14,M2-mPFC,0.02516516515654725,2.25
73,15589ad2-9972-445e-bf76-faffbffa56d8,ZFM-03324,2022-04-14,M2-mPFC,0.00012020722802382245,2.3500000000000005
74,15589ad2-9972-445e-bf76-faffbffa56d8,ZFM-03324,2022-04-14,M2-mPFC,-0.02682722116121143,2.45
75,15589ad2-9972-445e-bf76-faffbffa56d8,ZFM-03324,2022-04-14,M2-mPFC,0.018288430735627654,2.55
76,15589ad2-9972-445e-bf76-faffbffa56d8,ZFM-03324,2022-04-14,M2-mPFC,0.025604734066506492,2.6500000000000004
77,15589ad2-9972-445e-bf76-faffbffa56d8,ZFM-03324,2022-04-14,M2-mPFC,-0.019870284826685566,2.75
78,15589ad2-9972-445e-bf76-faffbffa56d8,ZFM-03324,2022-04-14,M2-mPFC,0.013752487726537317,2.8500000000000005
79,15589ad2-9972-445e-bf76-faffbffa56d8,ZFM-03324,2022-04-14,M2-mPFC,0.02449497200219275,2.95
80,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.010691732537953136,-0.95
81,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.0014611917911032041,-0.8500000000000001
82,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.0008440752223894731,-0.75
83,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.001308695254843834,-0.6500000000000001
84,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.013202204174293304,-0.55
85,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.007512759326395564,-0.45
86,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.0027007917852728686,-0.35000000000000003
87,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.003424266920235074,-0.25
88,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.011997286259878897,-0.15000000000000002
89,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.00981737114534978,-0.05
90,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.002016532641948804,0.05
91,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.007279007365777062,0.15000000000000002
92,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.007512878613674453,0.25
93,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.003902718770849451,0.35000000000000003
94,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.004672282389889951,0.45
95,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.01025830645186094,0.55
96,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.0025313319797584774,0.6500000000000001
97,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.010083219676972401,0.75
98,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.00019935143894264727,0.8500000000000001
99,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.002933823976965232,0.95
100,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.005842855130181794,1.05
101,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.006247869028541467,1.1500000000000001
102,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.0022506986956130634,1.25
103,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.0024049155845022496,1.35
104,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.013940167444068292,1.4500000000000002
105,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.004487136550987975,1.55
106,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.00954402434661628,1.6500000000000001
107,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.011371631106413222,1.75
108,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.008338105029240532,1.85
109,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.008874694031344799,1.9500000000000002
110,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.007568182611516949,2.05
111,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.004746362330450937,2.1500000000000004
112,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.014871475297972156,2.25
113,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.0009482925652353117,2.3500000000000005
114,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.006766782202696749,2.45
115,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.0052600041319935415,2.55
116,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.0033019361442815664,2.6500000000000004
117,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.006546450017512325,2.75
118,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,0.0024035772636817406,2.8500000000000005
119,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-OFC,-0.007456518764170097,2.95
120,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.012492474894993045,-0.95
121,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.002294171699519295,-0.8500000000000001
122,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.0023415799748756462,-0.75
123,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.0012990823267654108,-0.6500000000000001
124,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.01203613993921183,-0.55
125,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.008534212056282584,-0.45
126,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.003934963485277687,-0.35000000000000003
127,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.003417728891936589,-0.25
128,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.014058722743053451,-0.15000000000000002
129,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.0079418818099613,-0.05
130,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.0017261401103173789,0.05
131,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.005953345031855,0.15000000000000002
132,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.005680780219156654,0.25
133,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.0031087556893127006,0.35000000000000003
134,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.004278993163097575,0.45
135,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.010504217241067683,0.55
136,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.002844272366695552,0.6500000000000001
137,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.010938024628032606,0.75
138,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,6.249029210101141e-05,0.8500000000000001
139,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.002478205415389257,0.95
140,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.006602659726884788,1.05
141,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.007367350346185689,1.1500000000000001
142,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.003619665628461307,1.25
143,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.00046695843318887524,1.35
144,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.01270531893017818,1.4500000000000002
145,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.004985280717880665,1.55
146,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.008493472632030367,1.6500000000000001
147,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.010589092432452188,1.75
148,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.006144920744357436,1.85
149,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.00717029238717581,1.9500000000000002
150,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.005917859203454071,2.05
151,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.004509055495635733,2.1500000000000004
152,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.013328737672239688,2.25
153,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.0035246924870728446,2.3500000000000005
154,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.007787196155385589,2.45
155,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.007415506452910975,2.55
156,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.002663230030237207,2.6500000000000004
157,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.008119183036286646,2.75
158,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,0.001012493535587778,2.8500000000000005
159,2040786c-773d-46e4-88dc-eb61beab2ef9,ZFM-03324,2022-04-13,M2-mPFC,-0.004731935646213771,2.95
160,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.002557312289894219,-0.95
161,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.006987754950859077,-0.8500000000000001
162,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.0014461810561520278,-0.75
163,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.005128818301302655,-0.6500000000000001
164,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.004103595278419721,-0.55
165,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0032380290837877735,-0.45
166,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.004169559017143461,-0.35000000000000003
167,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0005105792604564708,-0.25
168,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.009323909449579615,-0.15000000000000002
169,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.0019500477744135733,-0.05
170,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.0027742027064837278,0.05
171,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,8.479840112724487e-05,0.15000000000000002
172,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.002371018436534838,0.25
173,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0064150154617755245,0.35000000000000003
174,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.00420179175500351,0.45
175,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.004994253566031593,0.55
176,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.006147674211530132,0.6500000000000001
177,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0038998755555750366,0.75
178,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0004534700549168488,0.8500000000000001
179,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0022051867120192687,0.95
180,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.00019505022565209596,1.05
181,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0011838814715806598,1.1500000000000001
182,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0069828241088677,1.25
183,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.010701063994183154,1.35
184,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.007156958085795937,1.4500000000000002
185,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-6.171267876928269e-05,1.55
186,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0032105332685513186,1.6500000000000001
187,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.0025566037160953538,1.75
188,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0004870049788263723,1.85
189,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.005642327532361902,1.9500000000000002
190,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.0032636379897376683,2.05
191,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.0029654162892722995,2.1500000000000004
192,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.00481835437518751,2.25
193,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.004276983114973222,2.3500000000000005
194,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.003144265630694756,2.45
195,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0007731243775058545,2.55
196,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.0025790365458167514,2.6500000000000004
197,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.0032693330385553864,2.75
198,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,0.0058868117771819954,2.8500000000000005
199,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-OFC,-0.0017175063893294848,2.95
200,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,-0.002557312289894219,-0.95
201,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,0.006987754950859077,-0.8500000000000001
202,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,0.0014461810561520278,-0.75
203,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,-0.005128818301302655,-0.6500000000000001
204,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,-0.004103595278419721,-0.55
205,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,-0.0032380290837877735,-0.45
206,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,-0.004169559017143461,-0.35000000000000003
207,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,-0.0005105792604564708,-0.25
208,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,0.009323909449579615,-0.15000000000000002
209,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,0.0019500477744135733,-0.05
210,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,0.0027742027064837278,0.05
211,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,8.479840112724487e-05,0.15000000000000002
212,77cb0293-f054-4488-b34e-65869853e20e,ZFM-03323,2022-04-07,M2-mPFC,-0.002371018436534838,0.25
