,subject,date,eid,region_1,region_2,region_pair,r_opto,r_baseline,time
714,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Amyg,Str,Amyg-Str,0.41341765196158087,-0.10830178787337863,1.9
715,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Amyg,Str,Amyg-Str,0.5093502999917688,-0.012369139843190657,2.1
716,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Amyg,Str,Amyg-Str,0.5196316527066854,-0.0020877871282740657,2.3000000000000003
717,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Amyg,Str,Amyg-Str,0.4280366615704304,-0.09368277826452909,2.5
718,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Amyg,Str,Amyg-Str,0.4698785622241587,-0.051840877610800806,2.7
719,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Amyg,Str,Amyg-Str,0.4373447788621835,-0.08437466097277602,2.9000000000000004
720,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.49201862596635565,-0.006768359264841817,-0.9
721,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.5522559864923755,0.05346900126117804,-0.7000000000000001
722,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.5082513096067336,0.009464324375536126,-0.5
723,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.5338566408721439,0.03506965564094644,-0.30000000000000004
724,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.40755236321837857,-0.0912346220128189,-0.1
725,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.5177956328244296,0.019008647593232175,0.1
726,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.4836458364356168,-0.01514114879558065,0.30000000000000004
727,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.5242563945023071,0.025469409271109633,0.5
728,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.3334710839699666,-0.16531590126123086,0.7000000000000001
729,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.4854368574632698,-0.013350127767927655,0.9
730,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.495750514474757,-0.003036470756440479,1.1
731,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.5397860234167908,0.04099903818559336,1.3000000000000003
732,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.5249295141726186,0.026142528941421106,1.5
733,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.4979326189361072,-0.0008543662950902808,1.7000000000000002
734,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.498007811331406,-0.0007791738997914854,1.9
735,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.3726702075299947,-0.12611677770120278,2.1
736,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.5067806612111425,0.007993675979945047,2.3000000000000003
737,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.5503913503869122,0.05160436515571476,2.5
738,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.4904990330507076,-0.008287952180489888,2.7
739,ZFM-01802,2021-03-11,2cefe445-36a8-4d6a-95b0-1adb59b9edd4,Pir,Str,Pir-Str,0.47612925772457965,-0.02265772750661782,2.9000000000000004
740,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.0998629111254634,-0.2546232559482151,-0.9
741,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.36141634367168607,0.0069301765980075425,-0.7000000000000001
742,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.4220976373737814,0.0676114703001029,-0.5
743,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.3948059759225931,0.04031980884891456,-0.30000000000000004
744,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.4942479672748688,0.13976180020119028,-0.1
745,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.39064845447160634,0.03616228739792782,0.1
746,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.12679652620335813,-0.2276896408703204,0.30000000000000004
747,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.08283197624278844,-0.2716541908308901,0.5
748,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.09261756851056376,-0.2618685985631148,0.7000000000000001
749,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.004352822175717249,-0.3501333448979613,0.9
750,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.16700077049919615,-0.18748539657448238,1.1
751,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.3110104148084434,-0.043475752265235146,1.3000000000000003
752,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.13155908463301672,-0.2229270824406618,1.5
753,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.24642600220587224,-0.10806016486780629,1.7000000000000002
754,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.24901975250294617,-0.10546641457073236,1.9
755,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.2631172538812809,-0.09136891319239765,2.1
756,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.1407049480371384,-0.21378121903654013,2.3000000000000003
757,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.18647296004934252,-0.168013207024336,2.5
758,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.11758476989604937,-0.23690139717762915,2.7
759,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,PPC,Hipp-PPC,0.07551190908978915,-0.27897425798388936,2.9000000000000004
760,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.022294694861423336,-0.29127594496439035,-0.9
761,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.17032909315944983,-0.14324154666636385,-0.7000000000000001
762,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.4311935020028093,0.11762286217699564,-0.5
763,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.43683040131925904,0.12325976149344536,-0.30000000000000004
764,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.5072055077861267,0.19363486796031304,-0.1
765,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.4825051914623099,0.16893455163649623,0.1
766,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.07917871888359729,-0.2343919209422164,0.30000000000000004
767,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.10222649842770194,-0.21134414139811175,0.5
768,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.002640737517234829,-0.31092990230857886,0.7000000000000001
769,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.06668248987528683,-0.24688814995052685,0.9
770,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.23196803508457692,-0.08160260474123676,1.1
771,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.18668506557607106,-0.12688557424974262,1.3000000000000003
772,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.1328300189372812,-0.1807406208885325,1.5
773,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.20728365243937966,-0.10628698738643402,1.7000000000000002
774,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.22201447188017925,-0.09155616794563443,1.9
775,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.21381625736912185,-0.09975438245669183,2.1
776,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.2167416341306997,-0.09682900569511399,2.3000000000000003
777,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.11002500998660553,-0.20354562983920815,2.5
778,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.030476053974908907,-0.28309458585090475,2.7
779,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,Hipp,Thal,Hipp-Thal,0.042557909200965784,-0.2710127306248479,2.9000000000000004
780,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.01967627168935008,-0.20756799005536233,-0.9
781,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.10553964344354753,-0.12170461830116487,-0.7000000000000001
782,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.1581287207866356,-0.06911554095807682,-0.5
783,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.44124658103482595,0.21400231929011354,-0.30000000000000004
784,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.4116300917692028,0.18438583002449038,-0.1
785,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.05413758983332845,-0.17310667191138396,0.1
786,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.013408731600886856,-0.21383553014382556,0.30000000000000004
787,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.08257001676983616,-0.14467424497487624,0.5
788,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.05990535243162971,-0.1673389093130827,0.7000000000000001
789,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.04853406124235232,-0.17871020050236008,0.9
790,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.06717504540726572,-0.1600692163374467,1.1
791,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.22358253123819577,-0.003661730506516636,1.3000000000000003
792,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.17422764404110644,-0.05301661770360597,1.5
793,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.2424161526043865,0.015171890859674103,1.7000000000000002
794,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.19580614563702986,-0.031438116107682545,1.9
795,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.2219673933456062,-0.00527686839910621,2.1
796,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.1926654756921485,-0.0345787860525639,2.3000000000000003
797,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.1117915508334999,-0.11545271091121251,2.5
798,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.06983387229911091,-0.15741038944560148,2.7
799,ZFM-01802,2021-03-09,2f72e869-fbd1-4ecd-a503-30dc24980ecf,PPC,Thal,PPC-Thal,0.05696656130259515,-0.17027770044211726,2.9000000000000004
800,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.5297273231560895,0.03609892513861418,-0.9
801,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.4932158763569315,-0.0004125216605438409,-0.7000000000000001
802,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.4965761091231078,0.0029477111056324667,-0.5
803,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.44979779787046253,-0.04383060014701279,-0.30000000000000004
804,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.4988248835807853,0.005196485563309983,-0.1
805,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.4023492006699525,-0.09127919734752282,0.1
806,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.44859046694889976,-0.045037931068575565,0.30000000000000004
807,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.48838345336062405,-0.005244944656851269,0.5
808,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.5564794559157978,0.06285105789832252,0.7000000000000001
809,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.48754305022900296,-0.006085347788472362,0.9
810,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.3729307039640354,-0.12069769405343994,1.1
811,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.3230129384548422,-0.17061545956263313,1.3000000000000003
812,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.36537736635819157,-0.12825103165928375,1.5
813,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.394343908972762,-0.09928448904471332,1.7000000000000002
814,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.35304018382551255,-0.14058821419196277,1.9
815,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.29664308299662073,-0.1969853150208546,2.1
816,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.35532623566335125,-0.13830216235412407,2.3000000000000003
817,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.4201352622361439,-0.07349313578133143,2.5
818,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.3837686813604569,-0.10985971665701844,2.7
819,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,PPC,Hipp-PPC,0.39905136468410424,-0.09457703333337109,2.9000000000000004
820,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.5303703108763013,0.05480614315839738,-0.9
821,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.4137876784527464,-0.0617764892651575,-0.7000000000000001
822,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.5096725900073419,0.034108422289438,-0.5
823,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.5023880734172999,0.026823905699395967,-0.30000000000000004
824,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.42160218583583003,-0.05396198188207385,-0.1
825,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.5451753413171386,0.06961117359923474,0.1
826,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.46260438113021957,-0.012959786587684319,0.30000000000000004
827,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.43604218054780935,-0.03952198717009453,0.5
828,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.4587418331680962,-0.016822334549807694,0.7000000000000001
829,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.5247825579772599,0.04921839025935604,0.9
830,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.5016324787766512,0.026068311058747295,1.1
831,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.28731914906015943,-0.18824501865774446,1.3000000000000003
832,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.24925637292971645,-0.22630779478818744,1.5
833,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.5071700285674328,0.03160586084952888,1.7000000000000002
834,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.3374574178610212,-0.1381067498568827,1.9
835,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.43738151570927686,-0.03818265200862703,2.1
836,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.47909108985507715,0.0035269221371732606,2.3000000000000003
837,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.2921284229706034,-0.1834357447473005,2.5
838,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.4645744189309966,-0.010989748786907283,2.7
839,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,Hipp,Thal,Hipp-Thal,0.4923607931516254,0.016796625433721513,2.9000000000000004
840,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.23214512952416655,-0.1188239471210662,-0.9
841,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.4159750626032049,0.06500598595797213,-0.7000000000000001
842,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.22991835070243688,-0.12105072594279587,-0.5
843,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.43091194859120946,0.07994287194597671,-0.30000000000000004
844,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.4458948918051459,0.09492581515991316,-0.1
845,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.26608318113922325,-0.0848858955060095,0.1
846,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.39267963685320173,0.04171056020796898,0.30000000000000004
847,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.5292030318844277,0.178233955239195,0.5
848,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.5399575022186056,0.18898842557337286,0.7000000000000001
849,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.42463579480385183,0.07366671815861908,0.9
850,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.5097907144959813,0.1588216378507486,1.1
851,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.19587499893815838,-0.15509407770707437,1.3000000000000003
852,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.3267403173609382,-0.02422875928429452,1.5
853,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.3154136095883589,-0.035555467056873846,1.7000000000000002
854,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.3639836647608253,0.01301458811559253,1.9
855,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.2576145769703604,-0.09335449967487236,2.1
856,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.4418354513587079,0.09086637471347514,2.3000000000000003
857,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.36154363636631437,0.010574559721081622,2.5
858,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.32429947399714093,-0.026669602648091817,2.7
859,ZFM-02601,2021-11-18,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PPC,Thal,PPC-Thal,0.27078461846835267,-0.08018445817688008,2.9000000000000004
860,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.3914734428994512,-0.04198436119167176,-0.9
861,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.43654705971126195,0.0030892556201390087,-0.7000000000000001
862,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.5611244903295453,0.1276666862384223,-0.5
863,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.32016613606613475,-0.11329166802498819,-0.30000000000000004
864,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.4579778914492218,0.024520087358098852,-0.1
865,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.49554010543015237,0.06208230133902942,0.1
866,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.49060675775245316,0.057148953661330215,0.30000000000000004
867,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.44429218030121875,0.010834376210095809,0.5
868,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.4945585692334545,0.06110076514233154,0.7000000000000001
869,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.43926268112137096,0.005804877030248012,0.9
870,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.43756690285107575,0.004109098759952801,1.1
871,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.48898564983116843,0.05552784574004549,1.3000000000000003
872,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.4572863749907097,0.023828570899586732,1.5
873,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,MRN,SC,MRN-SC,0.5019516488207973,0.0684938447296744,1.7000000000000002
