subject,date,eid,probe,pid,neuron_id,mod_index_small,mod_index_large
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,64,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,77,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,85,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,105,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,108,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,127,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,136,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,155,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,160,0.0,0.040000000000000036
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,167,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,168,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,169,-0.040000000000000036,-0.16000000000000003
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,170,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,174,-0.07999999999999996,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,186,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,188,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,193,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,208,-0.040000000000000036,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,212,-0.16480000000000006,0.08320000000000016
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,213,-0.12159999999999993,-0.07999999999999996
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,214,-0.0016000000000000458,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,215,-0.30879999999999996,-0.30720000000000014
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,219,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,222,0.0,-0.07999999999999996
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,230,-0.1824,-0.32800000000000007
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,235,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,238,-0.08799999999999986,0.07360000000000011
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,239,-0.23199999999999998,-0.5488
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,258,-0.040000000000000036,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,265,-0.6432,-0.736
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,271,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,272,-0.4,0.11839999999999984
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,280,-0.07999999999999996,-0.040000000000000036
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,288,1.0,1.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,290,1.0,1.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,297,-0.2719999999999999,-0.12320000000000009
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,309,-0.5392,-0.6175999999999999
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,324,-0.14079999999999993,-0.3376
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,362,1.0,1.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,364,-0.4720000000000001,-0.7744
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,365,-0.1519999999999999,-0.2672
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,368,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,390,-0.5904,-0.6432
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,423,1.0,1.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,480,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,483,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,490,0.0,0.0
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,497,-0.040000000000000036,-0.040000000000000036
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,508,0.0,2.220446049250313e-16
ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,probe00,09249aa4-006c-4aa9-b86a-215da86e1778,539,-0.07999999999999996,0.0
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,0,-0.20800000000000007,-0.08800000000000008
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,1,-0.16639999999999988,-0.23199999999999987
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,3,-0.0384000000000001,-0.17919999999999991
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,5,-0.01760000000000006,0.040000000000000036
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,8,-0.1856,-0.42079999999999995
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,10,-0.039999999999999925,-0.12319999999999998
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,11,-0.6768000000000001,-0.5568
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,12,-0.2943999999999999,-0.028800000000000048
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,15,-0.7951999999999999,-0.7792
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,17,-0.20320000000000005,-0.036799999999999944
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,20,-0.4528000000000001,-0.568
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,26,-0.4064,-0.19999999999999996
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,29,-0.7792,-0.7919999999999999
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,31,-0.6192,-0.8
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,34,-0.01760000000000006,0.040000000000000036
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,35,-0.16479999999999995,-0.12
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,40,-0.34240000000000004,-0.4608
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,41,-0.8848,-0.8784
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,42,-0.7504,-0.4448000000000001
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,45,-0.14240000000000008,-0.376
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,46,-0.808,-0.84
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,47,-0.05599999999999994,-0.07679999999999998
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,50,-0.12639999999999985,-0.08319999999999983
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,52,-0.14559999999999995,-0.2015999999999999
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,53,-0.12959999999999994,-0.040000000000000036
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,54,0.2287999999999999,0.14879999999999982
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,55,-0.20799999999999996,-0.049599999999999866
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,57,0.0,0.0
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,58,-0.22240000000000004,-0.17759999999999998
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,59,0.21119999999999983,0.0783999999999998
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,60,-0.20479999999999998,0.03520000000000012
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,71,-0.26239999999999986,-0.1392000000000001
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,78,-0.40959999999999996,-0.12
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,81,-0.5456000000000001,-0.6992
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,84,-0.5072,-0.2719999999999999
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,86,-0.12640000000000007,-0.1631999999999999
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,89,-0.248,-0.36
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,96,-0.3056,-0.22399999999999998
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,99,-0.17600000000000016,-0.248
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,103,-0.43520000000000003,-0.17920000000000014
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,104,-0.84,-0.7712
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,105,-0.12,-0.17120000000000002
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,107,-0.28480000000000005,-0.1631999999999999
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,110,-0.5808,-0.45120000000000005
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,120,-0.16000000000000003,-0.19999999999999996
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,121,-0.44800000000000006,-0.4336
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,122,-0.3023999999999999,-0.29599999999999993
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,123,-0.7616,-0.4543999999999999
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,134,-0.6928,-0.2864
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,144,-0.2784,-0.17920000000000014
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,145,0.0,0.0
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,146,-0.248,-0.24639999999999995
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,149,-0.9184,-1.0
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,152,-0.3440000000000001,-0.6304000000000001
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,165,-0.30080000000000007,-0.19199999999999995
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,174,-0.08960000000000001,-0.19999999999999996
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,176,2.220446049250313e-16,0.1472
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,179,0.0,0.0
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,181,0.036799999999999944,-0.1504000000000002
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,182,0.05279999999999996,0.027200000000000113
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,194,-0.3600000000000001,-0.22399999999999998
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,203,0.36960000000000015,-0.04960000000000009
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,209,-0.12,-0.07999999999999996
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,217,-0.12319999999999998,0.04640000000000022
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,219,-0.07999999999999996,0.0
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,226,0.006399999999999961,-0.12639999999999985
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,241,0.040000000000000036,0.0
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,250,0.0,0.0
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,260,-0.656,-0.5791999999999999
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,274,-0.3807999999999999,-0.7807999999999999
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,298,0.0,0.0
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,320,-0.0656000000000001,0.1584000000000001
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,325,-0.12959999999999994,-0.040000000000000036
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,328,-0.46399999999999997,-0.3952
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,333,-0.16479999999999995,-0.28
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,336,0.0,0.0
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,366,-0.04159999999999986,-0.040000000000000036
ZFM-04122,2022-05-10,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,fb97e357-0c74-43a4-9556-1f18d6d63f9d,389,-0.28480000000000005,-0.3088000000000001
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,1,-0.136,-0.23039999999999994
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,19,-0.1359999999999999,-0.656
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,21,-0.5152,-0.512
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,24,-0.2976000000000001,-0.5616
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,25,-0.14880000000000004,-0.043200000000000016
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,31,-0.7792,-0.9248000000000001
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,32,-0.5232,-0.5296000000000001
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,37,-0.8928,-0.9488
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,40,-0.3807999999999999,-0.43199999999999994
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,47,-0.7647999999999999,-0.6048
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,50,-0.4272,-0.43999999999999995
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,52,-0.4031999999999999,-0.6448
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,53,-0.8752,-0.976
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,57,-0.7999999999999999,-0.8768
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,58,-0.768,-0.6976
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,60,-0.4,-0.49760000000000004
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,62,-0.3919999999999999,-0.7152000000000001
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,66,-0.7472,-0.8128
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,67,-0.3296000000000001,-0.3488
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,74,-0.7424,-0.6688
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,79,-0.5391999999999999,-0.6848
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,83,-0.6128,-0.6112
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,86,-0.2015999999999999,-0.08320000000000005
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,91,-0.5936,-0.7088
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,92,0.0464,-0.16480000000000006
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,98,-0.1823999999999999,-0.12320000000000009
ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,15589ad2-9972-445e-bf76-faffbffa56d8,101,-0.49439999999999995,-0.39359999999999995
