,Unnamed: 0,r,r_baseline,time,region_1,region_2,region_pair,subject,eid,date,sert-cre
4161,,0.022507447055232895,0.016573019594475297,-0.8500000000000001,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4162,,0.008819196964992004,0.0028847695042344083,-0.75,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4163,,0.010567075650752236,0.0046326481899946394,-0.6500000000000001,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4164,,0.0035880697518341927,-0.0023463577089234034,-0.55,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4165,,-0.002554515890249994,-0.00848894335100759,-0.45,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4166,,-0.005721871701598995,-0.011656299162356592,-0.35000000000000003,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4167,,0.003713827363279719,-0.002220600097477877,-0.25,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4168,,-0.0033831404266545756,-0.009317567887412172,-0.15000000000000002,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4169,,0.01445318456640451,0.008518757105646913,-0.05,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4170,,0.004118551721630321,-0.0018158757391272748,0.05,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4171,,0.022385285525176404,0.01645085806441881,0.15000000000000002,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4172,,0.013608473196226947,0.007674045735469351,0.25,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
