,Unnamed: 0,r,r_baseline,time,region_1,region_2,region_pair,subject,eid,date,sert-cre
1200,1200.0,0.0102347464110368,0.0095156451580285,-0.95,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1201,1201.0,-0.0163534848643444,-0.0170725861173527,-0.8500000000000001,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1202,1202.0,0.006509003466178,0.0057899022131697,-0.75,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1203,1203.0,0.0123102824645097,0.0115911812115014,-0.6500000000000001,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1204,1204.0,-0.0138656033244159,-0.0145847045774242,-0.55,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1205,1205.0,0.0101962021949125,0.0094771009419042,-0.45,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1206,1206.0,0.0030086861243508,0.0022895848713425,-0.35,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1207,1207.0,0.0054101339401018,0.0046910326870935,-0.25,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1208,1208.0,-0.0015659198011719,-0.0022850210541802,-0.15,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1209,1209.0,-0.0086930340810743,-0.0094121353340826,-0.05,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1210,1210.0,0.0104234768723656,0.0097043756193573,0.05,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1211,1211.0,-0.0059586255629769,-0.0066777268159852,0.15,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1212,1212.0,-0.013146604581115,-0.0138657058341233,0.25,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1213,1213.0,-0.0085702659082925,-0.0092893671613009,0.35,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1214,1214.0,0.0142932423327258,0.0135741410797175,0.45,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1215,1215.0,0.0105586220490884,0.0098395207960801,0.55,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1216,1216.0,-0.0113634646706169,-0.0120825659236252,0.6500000000000001,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1217,1217.0,-0.0074379584678628,-0.0081570597208711,0.75,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1218,1218.0,-0.0013358120708925,-0.0020549133239008,0.8500000000000001,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1219,1219.0,-0.0031280020676216,-0.0038471033206299,0.95,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1220,1220.0,-0.0068796264346212,-0.0075987276876295,1.05,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1221,1221.0,-0.0008541423428276,-0.0015732435958359,1.15,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1222,1222.0,0.0003590755218413,-0.0003600257311669,1.25,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1223,1223.0,0.0031410359341472,0.0024219346811389,1.35,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1224,1224.0,-0.0045877028340503,-0.0053068040870586,1.4500000000000002,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1225,1225.0,0.0108439156271913,0.010124814374183,1.55,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1226,1226.0,-0.0130626031496876,-0.0137817044026959,1.65,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1227,1227.0,0.0023432863272881,0.0016241850742798,1.75,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1228,1228.0,0.005412460279964,0.0046933590269557,1.85,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1229,1229.0,0.0297122113339031,0.0289931100808948,1.95,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1230,1230.0,-0.0015107211125938,-0.0022298223656021,2.05,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1231,1231.0,-0.0036289151272426,-0.0043480163802509,2.1500000000000004,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1232,1232.0,0.0058846328919461,0.0051655316389377,2.25,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1233,1233.0,0.0195669737635756,0.0188478725105673,2.3500000000000005,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1234,1234.0,-0.0081559598942291,-0.0088750611472374,2.45,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1235,1235.0,-0.000427391324483,-0.0011464925774913,2.55,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1236,1236.0,0.0226878887433307,0.0219687874903224,2.6500000000000004,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1237,1237.0,-0.0097366821401567,-0.010455783393165,2.75,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1238,1238.0,0.0032972238689449,0.0025781226159366,2.8500000000000005,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1239,1239.0,-0.0007977476522499,-0.0015168489052582,2.95,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-03323,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,2022-04-06,0
1240,1240.0,0.0252528542033044,-0.0010524407863196,-0.95,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1241,1241.0,0.0015077975332482,-0.0247974974563757,-0.8500000000000001,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1242,1242.0,0.0538068588226922,0.0275015638330681,-0.75,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1243,1243.0,0.0123062829866435,-0.0139990120029805,-0.6500000000000001,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1244,1244.0,0.0362616796819027,0.0099563846922786,-0.55,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1245,1245.0,0.0065540558598175,-0.0197512391298065,-0.45,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1246,1246.0,0.0287359552635213,0.0024306602738972,-0.35,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1247,1247.0,0.0265530526950228,0.0002477577053987,-0.25,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1248,1248.0,0.0392962942270964,0.0129909992374723,-0.15,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1249,1249.0,0.0327781186229914,0.0064728236333673,-0.05,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1250,1250.0,0.0296444284377901,0.003339133448166,0.05,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1251,1251.0,-0.0138503133254609,-0.040155608315085,0.15,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1252,1252.0,0.0309326654581151,0.0046273704684911,0.25,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1253,1253.0,0.0147713178181221,-0.0115339771715018,0.35,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1254,1254.0,0.0212818315511988,-0.0050234634384252,0.45,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1255,1255.0,0.0253589301605804,-0.0009463648290435,0.55,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1256,1256.0,-0.0067735873150279,-0.033078882304652,0.6500000000000001,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1257,1257.0,0.0656911250661614,0.0393858300765373,0.75,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1258,1258.0,0.0485508969359848,0.0222456019463607,0.8500000000000001,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1259,1259.0,-0.0116644985304513,-0.0379697935200754,0.95,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1260,1260.0,0.0121635462422873,-0.0141417487473367,1.05,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1261,1261.0,0.0321973770114865,0.0058920820218625,1.15,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1262,1262.0,0.0331930919007155,0.0068877969110914,1.25,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1263,1263.0,0.0266583297445004,0.0003530347548763,1.35,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1264,1264.0,-0.0035596896865523,-0.0298649846761763,1.4500000000000002,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1265,1265.0,0.000520225493256,-0.0257850694963679,1.55,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1266,1266.0,0.0125341994120433,-0.0137710955775807,1.65,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1267,1267.0,-0.0128056858323223,-0.0391109808219463,1.75,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1268,1268.0,0.0469431683407479,0.0206378733511239,1.85,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1269,1269.0,0.0142105992750225,-0.0120946957146015,1.95,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1270,1270.0,0.0096467832185742,-0.0166585117710498,2.05,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1271,1271.0,0.0445633397599453,0.0182580447703212,2.1500000000000004,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1272,1272.0,0.0080835889677911,-0.0182217060218329,2.25,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1273,1273.0,-0.0106284666434759,-0.0369337616331,2.3500000000000005,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1274,1274.0,0.0062779955543253,-0.0200272994352986,2.45,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1275,1275.0,0.0053754928649507,-0.0209298021246733,2.55,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1276,1276.0,0.0202157744030754,-0.0060895205865486,2.6500000000000004,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1277,1277.0,0.0320744742710316,0.0057691792814075,2.75,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1278,1278.0,0.0057303701440274,-0.0205749248455966,2.8500000000000005,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1279,1279.0,0.0528658816344358,0.0265605866448118,2.95,Hippocampus,Sensory,Hippocampus-Sensory,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1280,1280.0,,,-0.95,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1281,1281.0,,,-0.8500000000000001,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1282,1282.0,,,-0.75,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1283,1283.0,,,-0.6500000000000001,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1284,1284.0,,,-0.55,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1285,1285.0,,,-0.45,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1286,1286.0,,,-0.35,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1287,1287.0,,,-0.25,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1288,1288.0,,,-0.15,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1289,1289.0,,,-0.05,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1290,1290.0,,,0.05,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1291,1291.0,,,0.15,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1292,1292.0,,,0.25,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1293,1293.0,,,0.35,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1294,1294.0,,,0.45,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1295,1295.0,,,0.55,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1296,1296.0,,,0.6500000000000001,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1297,1297.0,,,0.75,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1298,1298.0,,,0.8500000000000001,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1299,1299.0,,,0.95,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1300,1300.0,,,1.05,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1301,1301.0,,,1.15,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1302,1302.0,,,1.25,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1303,1303.0,,,1.35,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1304,1304.0,,,1.4500000000000002,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1305,1305.0,,,1.55,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1306,1306.0,,,1.65,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1307,1307.0,,,1.75,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1308,1308.0,,,1.85,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1309,1309.0,,,1.95,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1310,1310.0,,,2.05,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1311,1311.0,,,2.1500000000000004,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1312,1312.0,,,2.25,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1313,1313.0,,,2.3500000000000005,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1314,1314.0,,,2.45,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1315,1315.0,,,2.55,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1316,1316.0,,,2.6500000000000004,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1317,1317.0,,,2.75,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1318,1318.0,,,2.8500000000000005,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1319,1319.0,,,2.95,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1320,1320.0,,,-0.95,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1321,1321.0,,,-0.8500000000000001,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1322,1322.0,,,-0.75,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1323,1323.0,,,-0.6500000000000001,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1324,1324.0,,,-0.55,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1325,1325.0,,,-0.45,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1326,1326.0,,,-0.35,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1327,1327.0,,,-0.25,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1328,1328.0,,,-0.15,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1329,1329.0,,,-0.05,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1330,1330.0,,,0.05,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1331,1331.0,,,0.15,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1332,1332.0,,,0.25,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1333,1333.0,,,0.35,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1334,1334.0,,,0.45,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1335,1335.0,,,0.55,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1336,1336.0,,,0.6500000000000001,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1337,1337.0,,,0.75,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1338,1338.0,,,0.8500000000000001,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1339,1339.0,,,0.95,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1340,1340.0,,,1.05,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1341,1341.0,,,1.15,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1342,1342.0,,,1.25,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1343,1343.0,,,1.35,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1344,1344.0,,,1.4500000000000002,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1345,1345.0,,,1.55,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1346,1346.0,,,1.65,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1347,1347.0,,,1.75,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1348,1348.0,,,1.85,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
1349,1349.0,,,1.95,Sensory,Striatum,Sensory-Striatum,ZFM-04080,40b82e4e-4df4-4638-8c06-1d7ce0a58015,2022-07-07,1
