index,subject,date,pid,probe,region,time,n_neurons,pca1,pca2,pca3
123,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.47,12,0.3089451650152357,0.6543795232962616,0.31227913832101795
124,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.49,12,0.05292465397319812,0.48379204545276155,0.0983601031417977
125,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.51,12,0.18957311123824627,-0.16268659943185113,-0.27913912621606646
126,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.53,12,-0.026704933145078272,-0.4880176555828064,-0.4916195185908985
127,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.55,12,-0.4671486905644501,-0.5068337974921013,-0.559140003653095
128,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.57,12,-0.8357653912322199,-0.6306839517370054,-0.4559305045369227
129,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.59,12,-0.49875485445877693,-0.7708297096501409,-0.1478670919092753
130,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.61,12,-0.016512481616609072,-0.7059356063059775,-0.04387573131099827
131,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.6300000000000001,12,-0.3518867317359336,-0.7336885829235147,-0.017296418880377203
132,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.6500000000000001,12,-0.5208579484636794,-1.3272524876664114,0.711238492339258
133,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.67,12,0.00046360861326973454,-1.9687368949200292,1.5955167659442904
134,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.69,12,-0.08831031927151568,-1.834402724388696,1.3459859816666413
135,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.71,12,-0.16228639031296005,-1.2973232049895556,0.5485676128061006
136,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.73,12,0.20160104504890394,-0.8448267086070277,-0.06365204446613756
137,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.75,12,0.12052223587705127,-0.35435026011872567,-0.742145932515138
138,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.77,12,-0.23457511739692893,-0.07000268359682355,-1.0262606387889195
139,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.79,12,-0.6572536658954222,-0.14508516513390846,-0.7520362776010847
140,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.81,12,-1.1726920940287326,-0.5521568960477508,-0.2868360396318403
141,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.83,12,-1.3350100045246442,-1.1071230506099086,0.20940859246133448
142,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.85,12,-1.157842745041418,-1.7449622924403005,1.2416802650635366
143,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.87,12,-1.0806329131927876,-2.127857346561216,2.5631091336450593
144,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.8900000000000001,12,-0.9508650657259963,-1.7722356636290095,2.5316370413826177
145,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.9100000000000001,12,-0.7383419233934149,-0.9044779262850003,0.7496030178844646
146,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.93,12,-0.7402515543521707,-0.21582797643770335,-0.7752134975134153
147,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.95,12,-0.3456356114338827,-0.07560085878007568,-1.038904469269829
148,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.97,12,-0.0047350004746260325,-0.14545074794640508,-0.5549967656425157
149,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.99,12,-0.8828457754279716,-0.2519816264227039,-0.022172028624275607
150,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.01,12,-1.4326252655936709,-0.29896999588506346,-0.2382744682138356
151,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.0300000000000002,12,-0.4560010176338694,0.00010674683607470422,-0.6151599829538106
152,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.05,12,0.7226407662361858,0.6744258095503042,-0.03832155439055133
153,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.0700000000000003,12,0.5234066491750257,1.119812115047638,0.6083667592282319
154,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.09,12,-0.2088496664934879,0.37053337575654727,0.37863662497297534
155,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.1100000000000003,12,-0.17125539187493694,-0.35393221215977905,0.06765807491045375
156,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.13,12,-0.09786793540663558,-0.24440453232594228,-0.3050267338899777
157,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.1500000000000004,12,-0.7166030025483854,-0.0401274411006213,-0.7793767885904095
158,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.17,12,-1.403628818805171,-0.3910390394060348,-0.5195609222620683
159,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.1900000000000004,12,-1.5380726397863589,-0.9858158252399056,0.2504291614951116
160,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.21,12,-1.3095043301129046,-0.8513317023506434,0.0594627318368066
161,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.2300000000000004,12,-1.2300550047999457,-0.3681916798772743,-0.581035378693197
162,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.25,12,-1.4332920328360486,-0.43319937992452023,-0.4910115859451164
163,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.2700000000000005,12,-1.4371439772688286,-0.5444877809117566,-0.3764930935091151
164,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.29,12,-0.9677967675664111,-0.1587955776267482,-0.8772774211349743
165,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.31,12,-0.5084007528775348,0.10251546541435172,-1.2090826848803686
166,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.33,12,-0.22930321246304528,-0.34526149267979533,-0.4969768852454557
167,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.3499999999999996,12,-0.27947856686878497,-0.9786022653855568,0.8024027165828589
168,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.37,12,-0.8344162226188642,-1.4513517021608264,1.732430027296945
169,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.3899999999999997,12,-1.6729907055290771,-1.9410101950525644,1.8683298649928453
170,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.41,12,-2.052522745667235,-1.5178350284620328,0.7699717081940974
171,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.4299999999999997,12,-2.0198740868914005,-0.9299259762135865,-0.05559088347483199
172,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.45,12,-1.5506238674114208,-0.7675715462057089,-0.15982817448216335
173,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.4699999999999998,12,-0.7312159062640678,-0.43844983337991733,-0.43206180571073494
174,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.49,12,-0.47002211670088767,0.1247198554228728,-0.53308874596395
175,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.51,12,-0.40102850213876773,1.412313393663129,0.008560284127411052
176,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.5300000000000002,12,-0.13950735633572636,2.5810866428246433,0.8193406736776977
177,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.55,12,-0.40900384058287687,1.7216679711188636,0.7075392273649427
178,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.5700000000000003,12,-0.4505734358618545,0.39274921727231193,-0.20800231834263372
179,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.59,12,-0.3230625911541076,-0.20853291223962567,-0.624058717209638
180,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.6100000000000003,12,-0.8814934127407356,-0.8665944189464183,-0.0400434545700195
181,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.63,12,-1.3464902831536436,-1.4408385674705602,0.5338310647515263
182,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.6500000000000004,12,-0.8860906483231793,-0.9103267179801587,-0.10450374543959137
183,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.67,12,-0.16642407458571923,0.09197467543351917,-0.8526295502643294
184,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.6900000000000004,12,-0.05937644707060177,0.5723733957377033,-1.01105803025974
185,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.71,12,-0.2569024569368404,-0.06871215206717599,-0.555527732175398
186,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.7300000000000004,12,-0.5464157740507778,-1.017486515268096,0.28369138339846467
187,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.75,12,-0.8951747899183169,-1.2816733362099022,0.927768381369579
188,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.7700000000000005,12,-1.0785273812694092,-1.0064750515934568,1.418016653393484
189,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.79,12,-1.1408702002064448,-0.25666317226954805,0.9592115888790794
190,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.81,12,-1.076172507421798,0.06446433559240088,-0.13592744482464572
191,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.83,12,-1.1997599060696906,-0.13348459028766013,-0.6726881213895195
192,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.8499999999999996,12,-1.9760875295038038,-0.5233108527447806,-0.5914712731358255
193,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.87,12,-2.7179670428940024,-1.1914669395020858,0.1806512790902587
194,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.8899999999999997,12,-2.452149632317059,-1.1951004134702181,0.9351368527506124
195,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.91,12,-1.793768716293068,-0.583842539187882,1.0586022889319178
196,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.9299999999999997,12,-1.3149873027043326,-0.6342793338568768,0.6839772769224508
197,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.95,12,-0.7373863270623464,-0.8659203327824933,0.18443053965646694
198,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.9699999999999998,12,-0.0075928119827301495,-0.539052116056769,-0.36443541071540614
199,ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.99,12,0.12496123965310299,-0.1352640296947191,-0.7586578388588653
0,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.99,17,-0.865754327466175,-0.5508269875789216,3.501199000624285
1,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.97,17,-1.902458285855848,0.6300879956223067,3.3049188680330377
2,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.95,17,-1.5640309685844855,2.2090665254889603,1.5449239945118007
3,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.93,17,-0.5265275443093701,2.8940550550770046,0.03583645571404732
4,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.91,17,0.5788300649786021,1.5827971180021208,-0.7368955225828588
5,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.89,17,2.55230245280412,-0.544397149413708,-1.9123472457701503
6,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.87,17,4.050455285447075,-1.9652642249806784,-2.165835021494653
7,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.85,17,2.3305366052144847,-1.634823923053422,-0.7727040593860413
8,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.8300000000000001,17,0.4234469607853362,-0.033369936157873564,0.937770885343315
9,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.81,17,0.5042181055257918,1.1616164120258683,1.7585966480967534
10,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.79,17,1.0497728146876069,0.7853339553246911,1.4229340233993388
11,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.77,17,1.8229082577934714,-0.04342906594466773,0.5462598240034292
12,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.75,17,2.1152165500883946,-0.9110494073585387,-0.21281969277012316
13,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.73,17,1.2351588475976694,-1.2577074017922123,-0.3000504793125003
14,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.71,17,0.577555597921736,-1.4882587358241126,-0.034236586657605546
15,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.6900000000000001,17,0.39337889390802616,-2.1232831121246307,-0.22392684699608037
16,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.67,17,-0.020998960744936384,-2.503889101516923,-0.3260108198233377
17,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.65,17,-0.7139262237410583,-2.0914847541048913,0.42459683878690235
18,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.63,17,-1.3553011785193148,-1.4270885514018887,1.297199152858631
19,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.61,17,-0.9454420398982218,-0.7730892550622593,1.6252360852698893
20,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.59,17,0.6951147091685433,-0.09134132536545128,1.6466165843049896
21,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.5700000000000001,17,1.3295611783354002,0.1918208451580569,2.1848334814467822
22,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.55,17,0.5289894665365974,0.04834091261865362,2.523847164192319
23,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.53,17,0.29864422449943884,0.34163348039060165,2.13218804764958
24,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.51,17,0.5434771469749027,0.3035773103415073,2.323369959322304
25,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.49,17,0.2042130269742366,-0.34804441481858295,2.8019619353259277
26,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.47,17,-0.5832131591390133,-0.17585913027070826,2.6192471144339957
27,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.45,17,-1.4958845156107126,0.390277248617548,2.055917927416422
28,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.43,17,-1.9624876443024215,-0.10865368946623291,1.7202203866676922
29,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.41000000000000003,17,-1.5100498666967208,-0.7293892821151062,1.2300878877913843
30,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.39,17,-0.818756432943479,-0.6856960415791307,0.4901813812558852
31,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.37,17,-0.19422719899188165,-0.8170149369972179,-0.18903204542522098
32,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.35,17,0.02461064503954498,-0.6714701308189808,0.03153165737189585
33,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.33,17,-0.6127172522468955,-0.0304533048779915,0.9912650842595749
34,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.31,17,-0.6711786431588638,0.2697922729391193,0.8136275997656428
35,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.29000000000000004,17,-0.5134564182627261,0.010420113874365235,-0.37573199311988137
36,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.27,17,-0.8677360124192218,0.08802714675218451,-1.0602123490212674
37,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.25,17,-1.4894578558934763,0.42268383313546615,-1.298645118711346
38,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.22999999999999998,17,-1.5156069466009,0.7899942377309268,-1.559621794245894
39,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.21000000000000002,17,-1.0773713556454334,1.6607728636706485,-1.1985196803980753
40,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.19,17,-0.6472771531536372,2.4932744455978617,-0.16763400559553074
41,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.16999999999999998,17,-0.4877236552624711,1.9911832134103686,0.05958216286041433
42,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.15000000000000002,17,0.08376200133490454,1.1983523759822332,-0.23007734054939652
43,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.13,17,1.6243712060948043,1.749561710992778,-0.6869388170874079
44,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.11,17,3.5286453437944285,3.0669731847412756,-1.1605707016688993
45,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.09,17,4.257500348106124,4.050532732301107,-0.831762921011027
46,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.07,17,3.652123092612164,4.0873091020763095,-0.40937151677823164
47,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.05,17,2.776565724457175,2.9566401835693368,-0.20499786632204992
48,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.03,17,2.2309467246440504,1.234471266964093,0.00527116511404639
49,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.01,17,1.8910263160046898,-0.09970762737670613,0.008218152588417755
50,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.01,17,1.4373611978075735,-0.3720871394966005,-0.23090062875346812
51,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.03,17,0.9072676310222096,0.037541840846403066,-0.5079796370930546
52,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.05,17,0.011608874408897454,0.5401851246883417,-0.1850358412238152
53,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.07,17,-0.6570502991400922,1.0509342107064539,0.7343374319031248
54,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.09,17,-1.6345978913360588,0.9339612750725423,1.413725581902947
55,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.11,17,-2.3764761801346053,0.022587391174341224,1.8874860864588792
56,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.13,17,-2.579600605745981,-0.46926759699074727,1.9326811591815034
57,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.15000000000000002,17,-2.8466159524275683,-0.04722706669458364,1.2826225043710484
58,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.16999999999999998,17,-2.6740259710048675,0.9800123521900743,0.7497920866144894
59,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.19,17,-1.9497497707693894,2.055346286700263,0.4715721151552335
60,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.21000000000000002,17,-1.5576951712727307,2.5183196818528595,0.045031742274537614
61,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.22999999999999998,17,-1.7653430316067071,2.2608366596935534,0.1887711588134734
62,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.25,17,-2.2991385545149434,2.215405523781998,0.9783164343482204
63,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.27,17,-2.538150143489156,2.5184069728827834,1.2118164984134039
64,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.29000000000000004,17,-1.9932781582984185,3.0200295598405575,0.785465234095703
65,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.31,17,-1.1167277479029503,2.7060355238137923,0.5123891445443147
66,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.33,17,-0.9653247803741933,1.258556750846632,0.7858387494590338
67,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.35,17,-0.9373965547766208,0.39346935477757755,1.1007510419029365
68,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.37,17,0.49940730048299964,1.1979448089145517,1.1465723451068301
69,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.39,17,2.169765663630617,2.3062898541665535,0.982293154816953
70,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.41000000000000003,17,1.9364913396437196,1.0959725819975903,0.6639287594040998
71,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.43,17,0.9531380418369424,-0.560482405621524,0.32717611479755304
72,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.45,17,0.2710565503165308,-0.07510130427147366,-0.30302132314604147
73,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.47,17,0.07965363583368339,1.4398241097406308,-0.9509839476949776
74,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.49,17,0.11407398119492075,1.4155568759907917,-1.195829355148089
75,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.51,17,-0.7263551268296049,-0.0898465589401106,-1.2662890933187883
76,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.53,17,-1.1055657094838651,-1.1152835386361168,-0.7820583426499118
77,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.55,17,-0.435513588218149,-1.2210055449169601,0.04053113860092486
78,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.5700000000000001,17,0.05771155794103611,0.09592395011412819,0.6837865653306405
79,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.59,17,0.4394269424947261,2.171509795945578,0.9206406744744485
80,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.61,17,0.6736602508921867,2.683605770163617,0.5243848336673903
81,ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.63,17,0.0699242019478106,1.6602875156333654,0.37989450503114924
