,r,r_baseline,time,region_1,region_2,region_pair,subject,n_region_1,n_region_2,eid,date,sert-cre
15,0.06941738769420619,0.019074253166478428,1.275,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
16,-0.0045334873381087095,-0.05487662186583647,1.4249999999999998,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
17,0.09786423254188024,0.04752109801415248,1.575,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
18,0.08105885207481751,0.030715717547089752,1.7249999999999999,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
19,0.07555600998253449,0.02521287545480673,1.875,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
20,0.08860026056166506,0.0382571260339373,2.025,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
21,-0.009863763568185455,-0.06020689809591322,2.175,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
22,0.0378717736629737,-0.01247136086475406,2.325,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
23,0.022955783517206025,-0.027387351010521737,2.4749999999999996,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
24,0.0262190027900015,-0.024124131737726262,2.625,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
25,0.051710911966348354,0.0013677774386205918,2.775,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
26,0.0014049164214082878,-0.04893821810631947,2.925,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
27,0.01723376911984155,0.012294527864972076,-0.975,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
28,-0.01729521477746882,-0.022234456032338295,-0.825,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
29,-0.03542928969777584,-0.04036853095264531,-0.675,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
30,-0.04226551013997402,-0.04720475139484349,-0.5249999999999999,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
31,0.0691628347745765,0.06422359351970704,-0.375,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
32,0.08105527803730977,0.0761160367824403,-0.22499999999999998,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
33,-0.03788717853242284,-0.04282641978729231,-0.075,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
34,0.030463777177397254,0.02552453592252778,0.075,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
35,0.008167504496726916,0.0032282632418574432,0.22499999999999998,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
36,-0.05081722396435868,-0.05575646521922815,0.375,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
37,0.040970338627274075,0.036031097372404605,0.5249999999999999,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
38,0.021973010433811273,0.0170337691789418,0.675,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
39,0.03920247770897158,0.03426323645410211,0.825,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
40,-0.028938751032072878,-0.03387799228694235,0.975,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
41,0.00044526387807538003,-0.004493977376794092,1.125,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
42,0.05457798669809892,0.04963874544322945,1.275,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
43,0.10685378572790873,0.10191454447303926,1.4249999999999998,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
44,-0.05343982882251794,-0.05837907007738741,1.575,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
45,0.012389068650940013,0.007449827396070541,1.7249999999999999,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
46,-0.028937990989402897,-0.033877232244272366,1.875,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
47,0.013268806481206142,0.008329565226336669,2.025,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
48,0.008182200701307027,0.0032429594464375546,2.175,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
49,0.008636384843098026,0.0036971435882285535,2.325,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
50,0.06200116355935527,0.0570619223044858,2.4749999999999996,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
51,0.024253467268622275,0.0193142260137528,2.625,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
52,-0.06465070216201836,-0.06958994341688783,2.775,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
53,0.007019876593180917,0.0020806353383114448,2.925,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
54,,,-0.975,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
55,,,-0.825,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
56,,,-0.675,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
57,,,-0.5249999999999999,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
58,,,-0.375,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
59,,,-0.22499999999999998,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
60,,,-0.075,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
61,,,0.075,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
62,,,0.22499999999999998,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
63,,,0.375,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
64,,,0.5249999999999999,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
65,,,0.675,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
66,,,0.825,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
67,,,0.975,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
68,,,1.125,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
69,,,1.275,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
70,,,1.4249999999999998,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
71,,,1.575,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
72,,,1.7249999999999999,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
73,,,1.875,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
74,,,2.025,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
75,,,2.175,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
76,,,2.325,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
77,,,2.4749999999999996,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
78,,,2.625,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
79,,,2.775,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
80,,,2.925,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
81,0.01624535924664807,0.08066810651871584,-0.975,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
82,-0.023668211932139277,0.040754535339928497,-0.825,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
83,-0.13116260613999325,-0.06673985886792548,-0.675,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
84,-0.20691161644342812,-0.14248886917136033,-0.5249999999999999,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
85,-0.02559199055791341,0.03883075671415437,-0.375,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
86,-0.00015931947052090964,0.06426342780154687,-0.22499999999999998,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
87,-0.0797108456071275,-0.01528809833505973,-0.075,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
88,0.08967482903048701,0.15409757630255477,0.075,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
89,-0.044399478071131496,0.020023269200936278,0.22499999999999998,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
90,-0.16673408309473392,-0.10231133582266615,0.375,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
91,-0.027180251748125012,0.037242495523942765,0.5249999999999999,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
92,0.041389175853500874,0.10581192312556864,0.675,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
93,0.03868385874728488,0.10310660601935265,0.825,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
94,0.039291754344827214,0.103714501616895,0.975,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
95,-0.005760196044294385,0.05866255122777339,1.125,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
96,0.023561671072380837,0.08798441834444862,1.275,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
97,0.0494158197629614,0.11383856703502918,1.4249999999999998,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
98,-0.10216276695341711,-0.03774001968134934,1.575,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
99,-0.1698399356561639,-0.10541718838409612,1.7249999999999999,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
100,-0.09070941471615197,-0.0262866674440842,1.875,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
101,0.03873788619742269,0.10316063346949046,2.025,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
102,-0.07378998991011537,-0.009367242638047599,2.175,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
103,0.03205195663660497,0.09647470390867274,2.325,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
104,0.10633506198112475,0.1707578092531925,2.4749999999999996,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
105,-0.08314650681893758,-0.018723759546869806,2.625,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
106,-0.0763125028511775,-0.01188975557910972,2.775,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
107,0.0777846851806448,0.14220743245271256,2.925,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
108,,,-0.975,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
109,,,-0.825,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
110,,,-0.675,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
111,,,-0.5249999999999999,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
112,,,-0.375,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
113,,,-0.22499999999999998,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
114,,,-0.075,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
115,,,0.075,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
116,,,0.22499999999999998,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
117,,,0.375,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
118,,,0.5249999999999999,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
119,,,0.675,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
120,,,0.825,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
121,,,0.975,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
122,,,1.125,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
123,,,1.275,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
124,,,1.4249999999999998,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
125,,,1.575,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
126,,,1.7249999999999999,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
127,,,1.875,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
128,,,2.025,Raphe nucleus,Superior colliculus,Raphe nucleus-Superior colliculus,ZFM-02601,6,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
