,subject,date,eid,region_1,region_2,region_pair,r_opto,r_baseline,time
0,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.43360157383801345,0.05426531273998675,-0.9750000000000001
1,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.40917719379897577,0.029840932700949063,-0.925
2,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.40970126261706197,0.030365001519035262,-0.875
3,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4849778553331736,0.10564159423514691,-0.8250000000000001
4,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.49434090051331003,0.11500463941528333,-0.775
5,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.5040914352848404,0.12475517418681364,-0.7250000000000001
6,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.48401196834767535,0.10467570724964864,-0.675
7,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3360619915143218,-0.043274269583704894,-0.625
8,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.31873232812381747,-0.06060393297420924,-0.5750000000000001
9,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.27906813806478786,-0.10026812303323884,-0.525
10,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3423793721239086,-0.036956888974118085,-0.475
11,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.34300555645354464,-0.03633070464448207,-0.42500000000000004
12,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4296828152848909,0.05034655418686418,-0.375
13,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4333847982875718,0.05404853718954511,-0.32500000000000007
14,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3778870532551899,-0.0014492078428368083,-0.275
15,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3140101334576883,-0.0653261276403384,-0.225
16,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.2617302933591267,-0.11760596773890003,-0.17500000000000002
17,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.2773669874715182,-0.10196927362650848,-0.125
18,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.33490933581872745,-0.044426925279299256,-0.07500000000000001
19,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3186042290123898,-0.06073203208563693,-0.025
20,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.28173261736228317,-0.09760364373574354,0.025
21,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4556460708771867,0.07630980977916002,0.07500000000000001
22,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.423732512141236,0.04439625104320927,0.125
23,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.40743801523524126,0.028101754137214552,0.17500000000000002
24,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4584193395707693,0.0790830784727426,0.225
25,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.38215013437068435,0.002813873272657641,0.275
26,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4657910855501992,0.08645482445217251,0.32500000000000007
27,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.29814237029352203,-0.08119389080450468,0.375
28,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.36587136859988767,-0.013464892498139036,0.42500000000000004
29,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.2972170661528353,-0.08211919494519143,0.475
30,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4372810167825058,0.0579447556844791,0.525
31,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.392510302316285,0.01317404121825827,0.5750000000000001
32,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.42554717364819816,0.04621091255017146,0.625
33,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.40081692237473776,0.021480661276711055,0.675
34,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3077239664254787,-0.07161229467254798,0.7250000000000001
35,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.29271698227740617,-0.08661927882062054,0.775
36,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.26850073949982123,-0.11083552159820548,0.8250000000000001
37,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3462908206881064,-0.0330454404099203,0.875
38,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.33456193289781555,-0.044774328200211155,0.925
39,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.37554799745485484,-0.003788263643171863,0.9750000000000001
40,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.37334968660409495,-0.005986574493931751,1.025
41,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3764434274756811,-0.002892833622345603,1.0750000000000002
42,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4395746739285433,0.06023841283051662,1.125
43,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4962429465239848,0.11690668542595811,1.1750000000000003
44,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4563474666347935,0.07701120553676677,1.225
45,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3956482753575319,0.01631201425950518,1.275
46,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3018151419127079,-0.07752111918531879,1.3250000000000002
47,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.30802363006534955,-0.07131263103267715,1.375
48,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.19729108388767522,-0.1820451772103515,1.4250000000000003
49,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.33521880434887635,-0.04411745674915035,1.475
50,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.32860412907592557,-0.05073213202210114,1.525
51,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.31881064031168455,-0.06052562078634216,1.5750000000000002
52,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.38038453169913977,0.001048270601113066,1.625
53,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.415826006513759,0.0364897454157323,1.6750000000000003
54,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4027469193301752,0.023410658232148496,1.725
55,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.358556163082345,-0.020780098015681703,1.775
56,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4006041093916448,0.021267848293618108,1.8250000000000002
57,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.30379697482471524,-0.07553928627331147,1.875
58,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.36752061176165784,-0.01181564933636886,1.9250000000000003
59,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.30372148779053615,-0.07561477330749056,1.975
60,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.22960150704061882,-0.14973475405740788,2.0250000000000004
61,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.2535793865198552,-0.12575687457817153,2.075
62,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.325165608082121,-0.05417065301590568,2.125
63,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.28809448103295127,-0.09124178006507544,2.175
64,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.31615723336584217,-0.06317902773218453,2.225
65,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.33099962695706675,-0.048336634140959955,2.2750000000000004
66,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3228728854067996,-0.05646337569122711,2.325
67,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.5037851463062644,0.12444888520823766,2.375
68,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.4355233976716849,0.0561871365736582,2.4250000000000003
69,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3518255701572775,-0.027510690940749205,2.475
70,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.35401669397269686,-0.025319567125329845,2.5250000000000004
71,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.34819336011910196,-0.031142900978924748,2.575
72,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.3756173883697255,-0.0037188727283011813,2.625
73,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.33313837328860996,-0.04619788780941675,2.6750000000000003
74,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.29943505948959104,-0.07990120160843567,2.725
75,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.2843922523301505,-0.09494400876787623,2.7750000000000004
76,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.34865867945050966,-0.03067758164751705,2.825
77,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.37671971883082306,-0.0026165422672036476,2.875
78,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.39285956266492755,0.013523301566900847,2.9250000000000003
79,ZFM-03332,2022-02-16,0d04401a-2e75-4449-b699-252000ed2b76,M2,ORB,M2-ORB,0.45245855010846325,0.07312228901043655,2.975
80,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.40245552719657623,0.021656168475241044,-0.9750000000000001
81,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4449453891680708,0.06414603044673561,-0.925
82,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.493042088577211,0.1122427298558758,-0.875
83,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.43215139699248684,0.051352038271151645,-0.8250000000000001
84,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.31347431097549516,-0.06732504774584003,-0.775
85,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.266596938990758,-0.11420241973057721,-0.7250000000000001
86,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.3783268761205921,-0.0024724826007430645,-0.675
87,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4280585702064564,0.04725921148512119,-0.625
88,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.3944524363114339,0.013653077590098706,-0.5750000000000001
89,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4154633179681829,0.03466395924684773,-0.525
90,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.5072632210933673,0.1264638623720321,-0.475
91,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4810628459265777,0.10026348720524253,-0.42500000000000004
92,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.38357739950720526,0.002778040785870073,-0.375
93,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.34251318758946503,-0.03828617113187016,-0.32500000000000007
94,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.333543016251091,-0.047256342470244184,-0.275
95,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.2834173816468062,-0.097381977074529,-0.225
96,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.2989793682331343,-0.08181999048820088,-0.17500000000000002
97,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.2889550283596975,-0.0918443303616377,-0.125
98,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.33750739380630174,-0.043291964915033454,-0.07500000000000001
99,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.3902014795057946,0.0094021207844594,-0.025
100,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.2881111167235348,-0.0926882419978004,0.025
101,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.2505273780905359,-0.1302719806307993,0.07500000000000001
102,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.2018091474589784,-0.17899021126235679,0.125
103,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.19013527082420295,-0.19066408789713224,0.17500000000000002
104,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.26921413750581286,-0.11158522121552233,0.225
105,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.34613832082121815,-0.03466103790011704,0.275
106,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.40493058064020887,0.02413122191887368,0.32500000000000007
107,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.40878038808991873,0.027981029368583543,0.375
108,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.37415537013006356,-0.006643988591271632,0.42500000000000004
109,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.3531180138674962,-0.027681344853838996,0.475
110,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.3606909972852027,-0.020108361436132483,0.525
111,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.3685807961313409,-0.012218562589994264,0.5750000000000001
112,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.38920671816070324,0.008407359439368045,0.625
113,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.3978112099435455,0.017011851222210328,0.675
114,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.42492277852255766,0.044123419801222474,0.7250000000000001
115,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.35935768354893227,-0.02144167517240292,0.775
116,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4425279812996753,0.06172862257834011,0.8250000000000001
117,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.2767518185795439,-0.1040475401417913,0.875
118,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.2920517096669049,-0.08874764905443028,0.925
119,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.37555501167199745,-0.005244347049337739,0.9750000000000001
120,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.3987723843562847,0.017973025634949513,1.025
121,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.480756316960011,0.09995695823867579,1.0750000000000002
122,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.5192465847078803,0.13844722598654513,1.125
123,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.5123054112924783,0.13150605257114312,1.1750000000000003
124,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.40218339861243046,0.021384039891095274,1.225
125,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.2748932728865001,-0.10590608583483507,1.275
126,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.3367068212899663,-0.04409253743136887,1.3250000000000002
127,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4352348353418843,0.054435476620549095,1.375
128,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.41383446443616145,0.03303510571482626,1.4250000000000003
129,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.47020100016184685,0.08940164144051166,1.475
130,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4411036218165842,0.060304263095249,1.525
131,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4282475941021949,0.04744823538085968,1.5750000000000002
132,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.3700964711617331,-0.010702887559602081,1.625
133,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.37187132041606025,-0.008928038305274943,1.6750000000000003
134,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4820399933808507,0.1012406346595155,1.725
135,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4305960447607009,0.04979668603936571,1.775
136,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4512517532140334,0.07045239449269819,1.8250000000000002
137,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4362943726345516,0.05549501391321643,1.875
138,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4631421027009035,0.08234274397956831,1.9250000000000003
139,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4682114459805922,0.08741208725925703,1.975
140,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.467276704289303,0.08647734556796782,2.0250000000000004
141,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.44509572408952885,0.06429636536819366,2.075
142,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4636813439743165,0.0828819852529813,2.125
143,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4535012285076113,0.07270186978627613,2.175
144,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4253634048650937,0.04456404614375853,2.225
145,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4074064427739668,0.026607084052631624,2.2750000000000004
146,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.451255408208276,0.07045604948694079,2.325
147,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.41869408609734976,0.03789472737601457,2.375
148,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4454393484583194,0.0646399897369842,2.4250000000000003
149,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.5031872871611586,0.12238792843982338,2.475
150,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.503463482779655,0.12266412405831983,2.5250000000000004
151,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.506582252489983,0.12578289376864782,2.575
152,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.472771668152687,0.09197230943135182,2.625
153,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4460261637097139,0.06522680498837868,2.6750000000000003
154,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.4484683091656514,0.0676689504443162,2.725
155,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.3986211154988167,0.01782175677748149,2.7750000000000004
156,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.45978520354146724,0.07898584482013205,2.825
157,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.45143732729097663,0.07063796856964144,2.875
158,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.460599677684785,0.0798003189634498,2.9250000000000003
159,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,Amyg,mPFC,Amyg-mPFC,0.40533344909291247,0.024534090371577277,2.975
160,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,M2,mPFC,M2-mPFC,0.31851061894606003,-0.024892827364170367,-0.9750000000000001
161,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,M2,mPFC,M2-mPFC,0.29389507017073396,-0.049508376139496435,-0.925
162,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,M2,mPFC,M2-mPFC,0.2757167266937946,-0.0676867196164358,-0.875
163,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,M2,mPFC,M2-mPFC,0.2691854354227232,-0.07421801088750718,-0.8250000000000001
164,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,M2,mPFC,M2-mPFC,0.25832951745851607,-0.08507392885171433,-0.775
165,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,M2,mPFC,M2-mPFC,0.3221210961298975,-0.02128235018033292,-0.7250000000000001
166,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,M2,mPFC,M2-mPFC,0.355760010306456,0.012356563996225589,-0.675
167,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,M2,mPFC,M2-mPFC,0.36826564243036386,0.024862196120133462,-0.625
168,ZFM-02181,2021-07-14,299bf322-e039-4444-8f04-67fde247ae5e,M2,mPFC,M2-mPFC,0.2855567316342525,-0.057846714675977906,-0.5750000000000001
