,subject,date,eid,pid,sert-cre,region,to_down_peths,to_up_peths,time
0,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.5001005713125327,0.5499329524583144,-1.0
1,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.699849143031192,0.5000838094271124,-0.6000000000000001
2,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.4501340950833854,0.6998491430311905,-0.2
3,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.5999497143437289,0.4501173331979614,0.2
4,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.599899428687461,0.5499497143437321,0.6000000000000001
5,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.3002011426250813,0.5,1.0
6,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.5998826668020376,0.4500502856562712,1.4000000000000001
7,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.5499664762291525,0.5499664762291525,1.8
8,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.40013409508338726,0.5499664762291523,2.2
9,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.6498826668020371,0.45005028565627314,2.6000000000000005
10,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.5500167618854221,0.5000502856562697,3.0
11,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.500067047541694,0.6998826668020339,3.4000000000000004
12,ZFM-04300,2022-09-22,cce8c6b0-2695-42d3-bc35-af35b4546c65,3ac05dd2-a294-4939-a837-93fe5ca543b6,0,Hippocampus,0.6499161905728827,0.5500167618854221,3.8
0,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.1000502856562724,0.24991619057288322,-1.0
1,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.1500167618854229,0.19999999999999754,-0.6000000000000001
2,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.24991619057288258,0.15001676188542223,-0.2
3,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.10006704754169268,0.1499497143437308,0.2
4,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.14998323811457653,6.704754169586972e-05,0.6000000000000001
5,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.14994971434373208,0.05003352377084889,1.0
6,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.0001340950833860444,0.19994971434372896,1.4000000000000001
7,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.24986590491661592,0.1999999999999962,1.8
8,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.10010057131253651,0.1999497143437315,2.2
9,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.24991619057288314,0.050100571312539026,2.6000000000000005
10,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.14999999999999808,0.19989942868746036,3.0
11,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.050033523770849485,0.05003352377085014,3.4000000000000004
12,ZFM-04300,2022-09-21,2457a923-5efb-42ba-80c2-a83a5b659e28,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda,0,Midbrain,0.05003352377084887,0.0001508569688108028,3.8
0,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.39984914303118674,0.10008380942711742,-1.0
1,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.20005028565626792,0.15000000000000255,-0.6000000000000001
2,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.15003352377085086,0.1999832381145778,-0.2
3,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.2000167618854224,0.20005028565626787,0.2
4,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.2999161905728819,0.3498994286874603,0.6000000000000001
5,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.15005028565626988,0.200083809427113,1.0
6,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.15001676188542476,0.299899428687461,1.4000000000000001
7,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.19996647622915492,0.10006704754169399,1.8
8,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.15006704754169142,0.10003352377084825,2.2
9,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.2998994286874597,0.19993295245830672,2.6000000000000005
10,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.15005028565626982,0.10005028565627237,3.0
11,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.1500335237708489,0.15006704754169078,3.4000000000000004
12,ZFM-04300,2022-09-20,a456692f-5658-430f-b748-c864ace98b6c,ea75c815-b3d8-4612-89e7-4b25cfec110d,0,Hippocampus,0.24996647622915172,0.39979885737492005,3.8
0,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,0.14994971434373017,0.09994971434373146,-1.0
1,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,0.10001676188542159,0.050016761885422846,-0.6000000000000001
2,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,0.09998323811457967,0.050016761885424754,-0.2
3,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,0.05008380942711555,0.09999999999999934,0.2
4,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,0.24988266680203683,0.1499664762291524,0.6000000000000001
5,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,0.10006704754169209,0.10001676188542222,1.0
6,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,0.15,0.09998323811457716,1.4000000000000001
7,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,0.19993295245830542,0.05001676188542411,1.8
8,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,0.05005028565626919,0.050016761885426024,2.2
9,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,0.0499832381145803,0.10003352377084507,2.6000000000000005
10,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,6.704754169207303e-05,0.24989942868745907,3.0
11,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,0.14989942868746095,0.10006704754169019,3.4000000000000004
12,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,3c2e0334-d7d7-4843-a43b-bd71758c7d33,0,Midbrain,8.380942711556587e-05,0.14993295245831179,3.8
0,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,0,Hippocampus,0.10045257090643112,0.6997820954895033,-1.0
1,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,0,Hippocampus,0.6997988573749251,0.4001676188542287,-0.6000000000000001
2,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,0,Hippocampus,0.6999329524582977,0.5998826668020419,-0.2
3,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,0,Hippocampus,0.5000502856562717,0.45011733319796127,0.2
4,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,0,Hippocampus,0.4500502856562737,0.6499161905728844,0.6000000000000001
5,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,0,Hippocampus,0.5499832381145753,0.6000167618854203,1.0
6,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,0,Hippocampus,0.5999329524583049,0.5999832381145772,1.4000000000000001
7,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,0,Hippocampus,0.4500502856562725,0.5500167618854235,1.8
8,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,0,Hippocampus,0.450067047541696,0.5500000000000008,2.2
9,ZFM-04300,2022-09-19,7d962737-6858-4d85-9420-c83d20e3ff0a,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,0,Hippocampus,0.6499329524583036,0.55,2.6000000000000005
