,r,r_baseline,time,region_1,region_2,region_pair,subject,n_region_1,n_region_2,eid,date,sert-cre
21,0.038042438459139453,-0.006982505485619066,1.1500000000000001,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
22,0.07701262482253912,0.0319876808777806,1.25,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
23,0.05854685073310837,0.013521906788349851,1.35,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
24,-0.02976541068024799,-0.07479035462500651,1.4500000000000002,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
25,0.07754475503590029,0.03251981109114177,1.55,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
26,0.05448357167949026,0.009458627734731738,1.6500000000000001,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
27,0.1025772343069848,0.05755229036222628,1.75,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
28,0.0639988050401044,0.01897386109534588,1.85,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
29,0.04582050195979289,0.0007955580150343713,1.9500000000000002,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
30,0.07024051243277701,0.025215568488018494,2.05,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
31,0.0020999200844043575,-0.04292502386035416,2.1500000000000004,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
32,-0.03021552837552087,-0.07524047232027939,2.25,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
33,0.02606575542861292,-0.0189591885161456,2.3500000000000005,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
34,0.0524857140458501,0.007460770101091578,2.45,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
35,0.0052071131056057995,-0.03981783083915272,2.55,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
36,0.038870241547550526,-0.006154702397207994,2.6500000000000004,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
37,-0.009892660341232918,-0.054917604285991434,2.75,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
38,0.0225936047852581,-0.022431339159500418,2.8500000000000005,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
39,0.03582758142083054,-0.009197362523927978,2.95,Periaqueductal gray,Raphe nucleus,Periaqueductal gray-Raphe nucleus,ZFM-02601,22,6,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
40,0.0463163186227735,0.033569016177914135,-0.95,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
41,0.008528341536291263,-0.004218960908568102,-0.8500000000000001,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
42,0.04341587594410978,0.030668573499250416,-0.75,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
43,-0.060489764133456525,-0.07323706657831588,-0.6500000000000001,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
44,-0.012771039746580058,-0.025518342191439423,-0.55,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
45,0.0029878550849240554,-0.00975944735993531,-0.45,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
46,0.0505166980008676,0.03776939555600824,-0.35000000000000003,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
47,0.02244334238708775,0.009696039942228384,-0.25,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
48,0.06237779142679748,0.049630488981938115,-0.15000000000000002,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
49,-0.03585239467422119,-0.048599697119080555,-0.05,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
50,0.06803534582332921,0.05528804337846984,0.05,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
51,-0.0071243626179499486,-0.019871665062809313,0.15000000000000002,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
52,-0.025086107419067385,-0.03783340986392675,0.25,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
53,-0.04291523803573,-0.05566254048058936,0.35000000000000003,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
54,-0.009933379469155106,-0.02268068191401447,0.45,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
55,0.1251528853087344,0.11240558286387503,0.55,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
56,0.10461049598752424,0.09186319354266488,0.6500000000000001,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
57,-0.00840487406010329,-0.021152176504962657,0.75,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
58,0.006617337003530196,-0.006129965441329169,0.8500000000000001,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
59,0.0047434163136416,-0.008003886131217764,0.95,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
60,-0.004629164506479082,-0.017376466951338446,1.05,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
61,0.012498249345227587,-0.0002490530996317776,1.1500000000000001,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
62,0.05362334948459803,0.04087604703973866,1.25,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
63,0.036237049185107714,0.023489746740248348,1.35,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
64,0.09105716057314425,0.07830985812828489,1.4500000000000002,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
65,-0.027859692412617716,-0.04060699485747708,1.55,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
66,0.038616428199480156,0.02586912575462079,1.6500000000000001,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
67,0.02707764269058509,0.014330340245725727,1.75,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
68,-0.02011378813787538,-0.032861090582734745,1.85,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
69,0.012793383305701091,4.6080860841726454e-05,1.9500000000000002,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
70,0.05895555937700552,0.046208256932146155,2.05,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
71,-0.013294538281024889,-0.026041840725884252,2.1500000000000004,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
72,0.06371149323759738,0.050964190792738014,2.25,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
73,-0.030848596294591083,-0.043595898739450446,2.3500000000000005,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
74,0.024490207610931052,0.011742905166071687,2.45,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
75,0.06758807632916539,0.05484077388430602,2.55,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
76,0.045745049372546864,0.0329977469276875,2.6500000000000004,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
77,-0.03578358682430351,-0.04853088926916287,2.75,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
78,-0.011663076096877788,-0.02441037854173715,2.8500000000000005,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
79,0.027846088279061463,0.015098785834202098,2.95,Periaqueductal gray,Retrosplenial cortex,Periaqueductal gray-Retrosplenial cortex,ZFM-02601,22,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
80,,,-0.95,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
81,,,-0.8500000000000001,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
82,,,-0.75,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
83,,,-0.6500000000000001,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
84,,,-0.55,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
85,,,-0.45,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
86,,,-0.35000000000000003,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
87,,,-0.25,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
88,,,-0.15000000000000002,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
89,,,-0.05,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
90,,,0.05,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
91,,,0.15000000000000002,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
92,,,0.25,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
93,,,0.35000000000000003,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
94,,,0.45,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
95,,,0.55,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
96,,,0.6500000000000001,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
97,,,0.75,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
98,,,0.8500000000000001,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
99,,,0.95,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
100,,,1.05,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
101,,,1.1500000000000001,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
102,,,1.25,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
103,,,1.35,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
104,,,1.4500000000000002,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
105,,,1.55,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
106,,,1.6500000000000001,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
107,,,1.75,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
108,,,1.85,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
109,,,1.9500000000000002,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
110,,,2.05,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
111,,,2.1500000000000004,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
112,,,2.25,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
113,,,2.3500000000000005,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
114,,,2.45,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
115,,,2.55,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
116,,,2.6500000000000004,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
117,,,2.75,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
118,,,2.8500000000000005,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
119,,,2.95,Periaqueductal gray,Superior colliculus,Periaqueductal gray-Superior colliculus,ZFM-02601,22,0,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
120,-0.009463433011385018,0.03323819789570555,-0.95,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
121,-0.039900060228044,0.0028015706790465653,-0.8500000000000001,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
122,0.03207191317197483,0.07477354407906539,-0.75,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
123,-0.10527486415036394,-0.06257323324327338,-0.6500000000000001,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
124,-0.08297541951103729,-0.040273788603946724,-0.55,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
125,0.006942474742092257,0.049644105649182826,-0.45,Raphe nucleus,Retrosplenial cortex,Raphe nucleus-Retrosplenial cortex,ZFM-02601,6,1,066bf23b-17a9-4a0a-84ac-097776a2ea4a,2021-11-19,1
