,log_likelihood,n_states,region,subject,pid
15,-37866.96147521985,17,Frontal,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
16,-37898.215824746214,18,Frontal,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
17,-37884.369029775815,19,Frontal,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
18,-37828.624953960985,20,Frontal,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
0,-12119.17174407688,2,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
1,-11950.408776687515,3,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
2,-11882.158156944208,4,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
3,-11812.57237209338,5,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
4,-11784.771261772183,6,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
5,-11742.033469065991,7,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
6,-11726.788226317643,8,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
7,-11713.299887261694,9,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
8,-11673.27838331372,10,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
9,-11658.050339823734,11,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
10,-11672.386199419912,12,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
11,-11634.909969695256,13,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
12,-11597.938141744484,14,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
13,-11625.812791743447,15,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
14,-11614.646159473754,16,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
15,-11606.282305551898,17,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
16,-11613.818038569309,18,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
17,-11599.547023464522,19,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
18,-11602.263140922114,20,Sensory,ZFM-04811,b7de18f4-31d4-4ec5-94ed-8303e9d17dcd
0,-3130.835769388359,2,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
1,-3092.8510190253864,3,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
2,-3086.1310091662763,4,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
3,-3062.6569854022828,5,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
4,-3055.550755834496,6,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
5,-3050.762169951051,7,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
6,-3051.0090160376412,8,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
7,-3048.279105161874,9,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
8,-3046.959706913496,10,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
9,-3052.8544517400487,11,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
10,-3049.3882587324597,12,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
11,-3048.8895512945555,13,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
12,-3046.19063136953,14,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
13,-3047.7007098525974,15,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
14,-3046.311928561603,16,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
15,-3056.808777576254,17,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
16,-3041.3939774691185,18,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
17,-3056.477593294678,19,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
18,-3045.1264497841767,20,Hippocampus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
0,-3938.049702956151,2,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
1,-3921.4923272666692,3,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
2,-3902.3381238152774,4,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
3,-3904.3473641984615,5,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
4,-3893.4858118376233,6,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
5,-3892.267763123663,7,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
6,-3885.2190428641047,8,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
7,-3889.7367797558836,9,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
8,-3895.670629672655,10,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
9,-3890.9084865120526,11,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
10,-3901.255611924682,12,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
11,-3894.1550575194437,13,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
12,-3893.150672701053,14,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
13,-3890.904299181271,15,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
14,-3899.070806651414,16,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
15,-3897.275359874396,17,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
16,-3892.268587055722,18,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
17,-3898.3730935265407,19,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
18,-3893.3601572131374,20,Thalamus,ZFM-04811,05db6d4d-cfda-4686-b485-481423912b33
0,-25376.598829039263,2,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
1,-25098.19883785377,3,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
2,-25011.610497000034,4,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
3,-24943.765377563468,5,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
4,-24992.814213113998,6,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
5,-24930.22498041944,7,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
6,-24925.860721624686,8,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
7,-24905.934855066946,9,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
8,-24894.352408557683,10,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
9,-24903.67339257876,11,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
10,-24892.079833509248,12,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
11,-24894.013522055095,13,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
12,-24876.623186723205,14,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
13,-24869.971554279542,15,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
14,-24866.941647201354,16,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
15,-24841.734052290394,17,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
16,-24834.328482784793,18,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
17,-24877.024364674748,19,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
18,-24844.620226698924,20,Midbrain,ZFM-04811,e4cf7b8d-7e0e-4483-b4a5-0fa316ab7be4
0,-3194.1048366806726,2,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
1,-3102.6814447745605,3,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
2,-3055.3509435917376,4,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
3,-3049.9273075893307,5,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
4,-3017.9248731339903,6,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
5,-3016.500762011442,7,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
6,-3025.44972105003,8,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
7,-3001.5195139537127,9,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
8,-3006.744689308593,10,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
9,-3013.130244778233,11,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
10,-3002.598333054192,12,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
11,-2997.382057317734,13,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
12,-3021.480778039687,14,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
13,-3023.666320900544,15,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
14,-3008.3252099015585,16,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
15,-3005.7122827409385,17,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
16,-2993.9358333440723,18,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
17,-3009.4057972067026,19,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
18,-3015.50104995969,20,Striatum,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
0,-18256.875320982177,2,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
1,-18009.554050019757,3,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
2,-17895.302083727816,4,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
3,-17853.482053603144,5,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
4,-17773.71432313541,6,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
5,-17725.624466128957,7,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
6,-17703.432193570476,8,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
7,-17693.73760378768,9,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
8,-17633.267829377895,10,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
9,-17608.678550873807,11,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
10,-17578.02640018726,12,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
11,-17579.26114722261,13,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
12,-17604.51045074247,14,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
13,-17612.129921958727,15,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
14,-17569.828334133494,16,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
15,-17574.315551442804,17,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
16,-17522.888932544476,18,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
17,-17546.955325772073,19,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
18,-17537.07791432584,20,Hippocampus,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
0,-19347.425987415572,2,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
1,-19092.938798126124,3,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
2,-19056.96859189218,4,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
3,-18981.639000378673,5,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
4,-18885.930742529305,6,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
5,-18850.50094893863,7,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
6,-18837.32403709252,8,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
7,-18844.56853495793,9,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
8,-18808.480413384917,10,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
9,-18802.940902467017,11,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
10,-18773.783565309215,12,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
11,-18789.332935494975,13,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
12,-18879.306207229918,14,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
13,-18790.64389835343,15,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
14,-18775.682345253328,16,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
15,-18856.27785346317,17,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
16,-18769.112196861486,18,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
17,-18771.219858543267,19,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
18,-18756.90565186045,20,Midbrain,ZFM-04300,d47ad5d8-5c7e-4ec6-9a94-0d2a23033dda
0,-3502.873668014648,2,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
1,-3442.8758982060644,3,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
2,-3431.7928696057097,4,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
3,-3427.35480234465,5,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
4,-3434.500832891233,6,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
5,-3417.445648982651,7,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
6,-3417.8836161740815,8,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
7,-3403.048572800738,9,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
8,-3412.863098377253,10,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
9,-3414.2753210219425,11,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
10,-3402.1518774711963,12,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
11,-3395.585561328712,13,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
12,-3394.5685890295313,14,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
13,-3396.651684944478,15,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
14,-3397.829921365224,16,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
15,-3414.8004943420883,17,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
16,-3389.870186329426,18,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
17,-3396.8644841291416,19,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
18,-3397.8662191993744,20,Amygdala,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
0,-14599.069446144957,2,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
1,-14533.93100484567,3,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
2,-14515.592453791514,4,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
3,-14483.389689389827,5,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
4,-14466.342917427102,6,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
5,-14433.234764021332,7,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
6,-14448.844661398882,8,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
7,-14396.555179984,9,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
8,-14413.783289358573,10,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
9,-14415.645139153712,11,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
10,-14375.183013264195,12,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
11,-14371.21510274617,13,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
12,-14362.84395338946,14,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
13,-14362.505621308184,15,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
14,-14359.974263522465,16,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
15,-14362.34603641577,17,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
16,-14357.23872706476,18,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
17,-14342.911275532131,19,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
18,-14338.728554246882,20,Hippocampus,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
0,-45468.08822526148,2,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
1,-45381.634206296534,3,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
2,-45275.16085371249,4,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
3,-45177.64176734789,5,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
4,-45110.12581825948,6,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
5,-45053.31942874934,7,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
6,-45097.313254907705,8,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
7,-45155.47548745824,9,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
8,-45093.65256806729,10,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
9,-45016.523408945795,11,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
10,-44907.585149800056,12,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
11,-45059.42412739218,13,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
12,-45158.94449378645,14,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
13,-44982.5843717217,15,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
14,-45078.459708007395,16,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
15,-44998.03470199368,17,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
16,-44904.087200633556,18,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
17,-44979.152511090724,19,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
18,-45021.96732192054,20,Midbrain,ZFM-04300,3c2e0334-d7d7-4843-a43b-bd71758c7d33
0,-5379.674379947573,2,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
1,-5236.545125082056,3,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
2,-5164.1927340729835,4,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
3,-5131.925531905185,5,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
4,-5131.044280121335,6,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
5,-5127.552265250331,7,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
6,-5098.743806270684,8,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
7,-5092.564968340464,9,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
8,-5084.787012169966,10,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
9,-5074.975613526326,11,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
10,-5061.016946367677,12,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
11,-5049.957604937599,13,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
12,-5030.044196526256,14,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
13,-5026.267080534839,15,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
14,-5044.702099329936,16,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
15,-5029.430529021046,17,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
16,-5024.1742886383545,18,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
17,-5024.5629050960615,19,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
18,-5036.037385334158,20,Hippocampus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
0,-72639.21337332035,2,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
1,-72307.36138629279,3,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
2,-72198.65611452969,4,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
3,-72109.0475020011,5,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
4,-72027.68894236026,6,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
5,-72030.00489760042,7,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
6,-71966.83404745987,8,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
7,-71962.40726494399,9,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
